,medalType,participantType,eventId,eventGender,eventName,disciplineId,disciplineName,gameId,gameName,gameSeason,name,country,ico2,ico3,year
2,BRONZE,Athlete,lightweight-greco-roman-60-kilograms-men,Men,"Lightweight, Greco-Roman (≤60 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Armen NAZARYAN,Bulgaria,BG,BUL,2004
0,GOLD,Athlete,heavyweight-freestyle-96-kilograms-men,Men,"Heavyweight, Freestyle (≤96 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Khadzhimurat GATCALOV,Russian Federation,RU,RUS,2004
1,SILVER,Athlete,heavyweight-freestyle-96-kilograms-men,Men,"Heavyweight, Freestyle (≤96 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Magomed IBRAGIMOV,Uzbekistan,UZ,UZB,2004
2,BRONZE,Athlete,heavyweight-freestyle-96-kilograms-men,Men,"Heavyweight, Freestyle (≤96 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Alireza HEIDARI,Islamic Republic of Iran,IR,IRI,2004
0,GOLD,Athlete,super-heavyweight-freestyle-120-kilograms-men,Men,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Artur TAYMAZOV,Uzbekistan,UZ,UZB,2004
1,SILVER,Athlete,super-heavyweight-freestyle-120-kilograms-men,Men,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Alireza REZAEI,Islamic Republic of Iran,IR,IRI,2004
2,BRONZE,Athlete,super-heavyweight-freestyle-120-kilograms-men,Men,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Aydın Polatçı,Turkey,TR,TUR,2004
0,GOLD,Athlete,welterweight-freestyle-66-kilograms-men,Men,"Welterweight, Freestyle (≤66 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Elbrus TEDEYEV,Ukraine,UA,UKR,2004
1,SILVER,Athlete,welterweight-freestyle-66-kilograms-men,Men,"Welterweight, Freestyle (≤66 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Jamill KELLY,United States of America,US,USA,2004
2,BRONZE,Athlete,welterweight-freestyle-66-kilograms-men,Men,"Welterweight, Freestyle (≤66 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Makhach MURTAZALIEV,Russian Federation,RU,RUS,2004
0,GOLD,Athlete,middleweight-greco-roman-74-kilograms-men,Men,"Middleweight, Greco-Roman (≤74 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Aleksandr Dokturishvili,Uzbekistan,UZ,UZB,2004
1,SILVER,Athlete,middleweight-greco-roman-74-kilograms-men,Men,"Middleweight, Greco-Roman (≤74 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Marko YLI-HANNUKSELA,Finland,FI,FIN,2004
2,BRONZE,Athlete,middleweight-greco-roman-74-kilograms-men,Men,"Middleweight, Greco-Roman (≤74 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Varteres SAMURGASHEV,Russian Federation,RU,RUS,2004
0,GOLD,Athlete,featherweight-greco-roman-55-kilograms-men,Men,"Featherweight, Greco-Roman (≤55 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Istvan MAJOROS,Hungary,HU,HUN,2004
1,SILVER,Athlete,featherweight-greco-roman-55-kilograms-men,Men,"Featherweight, Greco-Roman (≤55 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Gaydar Mamedaliyev,Russian Federation,RU,RUS,2004
2,BRONZE,Athlete,featherweight-greco-roman-55-kilograms-men,Men,"Featherweight, Greco-Roman (≤55 kilograms) Men",wrestling,Wrestling,athens-2004,Athens 2004,Summer,Artiom KIOUREGKIAN,Greece,GR,GRE,2004
0,GOLD,Athlete,57-67-kg-women,Women,57 - 67 kg women,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Wei LUO,People's Republic of China,CN,CHN,2004
1,SILVER,Athlete,57-67-kg-women,Women,57 - 67 kg women,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Elisavet MYSTAKIDOU,Greece,GR,GRE,2004
2,BRONZE,Athlete,57-67-kg-women,Women,57 - 67 kg women,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Kyung Seon HWANG,Republic of Korea,KR,KOR,2004
0,GOLD,Athlete,athens-2004-taekwondo-58-kg-men,Men,Athens 2004 Taekwondo - 58 kg men,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Mu-Yen CHU,Chinese Taipei,TW,TPE,2004
1,SILVER,Athlete,athens-2004-taekwondo-58-kg-men,Men,Athens 2004 Taekwondo - 58 kg men,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Oscar Francisco SALAZAR BLANCO,Mexico,MX,MEX,2004
2,BRONZE,Athlete,athens-2004-taekwondo-58-kg-men,Men,Athens 2004 Taekwondo - 58 kg men,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Tamer BAYOUMI,Egypt,EG,EGY,2004
0,GOLD,Athlete,58-68-kg-men,Men,58 - 68 kg men,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Hadi SAEIBONEHKOHAL,Islamic Republic of Iran,IR,IRI,2004
1,SILVER,Athlete,58-68-kg-men,Men,58 - 68 kg men,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Chih Hsiung HUANG,Chinese Taipei,TW,TPE,2004
2,BRONZE,Athlete,58-68-kg-men,Men,58 - 68 kg men,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Myeong Seob SONG,Republic of Korea,KR,KOR,2004
0,GOLD,Athlete,athens-2004-taekwondo-49-kg-women,Women,Athens 2004 Taekwondo - 49 kg women,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Shih Hsin CHEN,Chinese Taipei,TW,TPE,2004
1,SILVER,Athlete,athens-2004-taekwondo-49-kg-women,Women,Athens 2004 Taekwondo - 49 kg women,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Yanelis Yuliet LABRADA DIAZ,Cuba,CU,CUB,2004
2,BRONZE,Athlete,athens-2004-taekwondo-49-kg-women,Women,Athens 2004 Taekwondo - 49 kg women,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Yaowapa BOORAPOLCHAI,Thailand,TH,THA,2004
0,GOLD,Athlete,68-80-kg-men,Men,68 - 80 kg men,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Steven LOPEZ,United States of America,US,USA,2004
1,SILVER,Athlete,68-80-kg-men,Men,68 - 80 kg men,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Bahri TANRIKULU,Turkey,TR,TUR,2004
2,BRONZE,Athlete,68-80-kg-men,Men,68 - 80 kg men,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Yousef KARAMI,Islamic Republic of Iran,IR,IRI,2004
0,GOLD,Athlete,49-57-kg-women,Women,49 - 57 kg women,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Ji Won JANG,Republic of Korea,KR,KOR,2004
1,SILVER,Athlete,49-57-kg-women,Women,49 - 57 kg women,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Nia ABDALLAH,United States of America,US,USA,2004
2,BRONZE,Athlete,49-57-kg-women,Women,49 - 57 kg women,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Iridia SALAZAR BLANCO,Mexico,MX,MEX,2004
0,GOLD,Athlete,80-kg-men,Men,80 kg men,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Dae-Seong Mun,Republic of Korea,KR,KOR,2004
1,SILVER,Athlete,80-kg-men,Men,80 kg men,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Alexandros NIKOLAIDIS,Greece,GR,GRE,2004
2,BRONZE,Athlete,80-kg-men,Men,80 kg men,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Pascal GENTIL,France,FR,FRA,2004
0,GOLD,Athlete,67-kg-women,Women,67 kg women,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Zhong CHEN,People's Republic of China,CN,CHN,2004
1,SILVER,Athlete,67-kg-women,Women,67 kg women,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Myriam BAVEREL,France,FR,FRA,2004
2,BRONZE,Athlete,67-kg-women,Women,67 kg women,taekwondo,Taekwondo,athens-2004,Athens 2004,Summer,Adriana CARMONA GUTIERREZ,Venezuela,VE,VEN,2004
0,GOLD,Athlete,points-race-women,Women,points race women,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Olga SLYUSAREVA,Russian Federation,RU,RUS,2004
1,SILVER,Athlete,points-race-women,Women,points race women,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Belem GUERRERO MENDEZ,Mexico,MX,MEX,2004
2,BRONZE,Athlete,points-race-women,Women,points race women,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Maria Luisa CALLE WILLIAMS,Colombia,CO,COL,2004
0,GOLD,Athlete,individual-pursuit-men,Men,Individual Pursuit men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Bradley WIGGINS,Great Britain,GB,GBR,2004
1,SILVER,Athlete,individual-pursuit-men,Men,Individual Pursuit men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Bradley MCGEE,Australia,AU,AUS,2004
2,BRONZE,Athlete,individual-pursuit-men,Men,Individual Pursuit men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Sergi ESCOBAR,Spain,ES,ESP,2004
0,GOLD,Athlete,individual-pursuit-women,Women,individual pursuit women,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Sarah ULMER,New Zealand,NZ,NZL,2004
1,SILVER,Athlete,individual-pursuit-women,Women,individual pursuit women,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Katie MACTIER,Australia,AU,AUS,2004
2,BRONZE,Athlete,individual-pursuit-women,Women,individual pursuit women,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Leontien ZIJLAARD-VAN MOORSEL,Netherlands,NL,NED,2004
0,GOLD,Athlete,keirin-men,Men,Keirin men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Ryan BAYLEY,Australia,AU,AUS,2004
1,SILVER,Athlete,keirin-men,Men,Keirin men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Jose ESCUREDO,Spain,ES,ESP,2004
2,BRONZE,Athlete,keirin-men,Men,Keirin men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Shane KELLY,Australia,AU,AUS,2004
0,GOLD,GameTeam,team-pursuit-4000m-men,Men,Team Pursuit 4000m men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Australia team,Australia,AU,AUS,2004
1,SILVER,GameTeam,team-pursuit-4000m-men,Men,Team Pursuit 4000m men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Great Britain team,Great Britain,GB,GBR,2004
2,BRONZE,GameTeam,team-pursuit-4000m-men,Men,Team Pursuit 4000m men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Spain team,Spain,ES,ESP,2004
0,GOLD,Athlete,sprint-individual-men,Men,Sprint individual men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Ryan BAYLEY,Australia,AU,AUS,2004
1,SILVER,Athlete,sprint-individual-men,Men,Sprint individual men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Theo BOS,Netherlands,NL,NED,2004
2,BRONZE,Athlete,sprint-individual-men,Men,Sprint individual men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Rene WOLFF,Germany,DE,GER,2004
0,GOLD,Athlete,1km-time-trial-men,Men,1km time trial men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Chris HOY,Great Britain,GB,GBR,2004
1,SILVER,Athlete,1km-time-trial-men,Men,1km time trial men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Arnaud TOURNANT,France,FR,FRA,2004
2,BRONZE,Athlete,1km-time-trial-men,Men,1km time trial men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Stefan NIMKE,Germany,DE,GER,2004
0,GOLD,Athlete,sprint-women,Women,sprint women,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Lori-Ann MUENZER,Canada,CA,CAN,2004
1,SILVER,Athlete,sprint-women,Women,sprint women,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Tamila Abasova,Russian Federation,RU,RUS,2004
2,BRONZE,Athlete,sprint-women,Women,sprint women,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Anna MEARES,Australia,AU,AUS,2004
0,GOLD,Athlete,points-race-men,Men,Points Race men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Mikhail IGNATYEV,Russian Federation,RU,RUS,2004
1,SILVER,Athlete,points-race-men,Men,Points Race men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Joan LLANERAS,Spain,ES,ESP,2004
2,BRONZE,Athlete,points-race-men,Men,Points Race men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Guido FULST,Germany,DE,GER,2004
0,GOLD,Athlete,500m-time-trial-women,Women,500m time trial women,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Anna MEARES,Australia,AU,AUS,2004
1,SILVER,Athlete,500m-time-trial-women,Women,500m time trial women,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Yonghua JIANG,People's Republic of China,CN,CHN,2004
2,BRONZE,Athlete,500m-time-trial-women,Women,500m time trial women,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Nataliya Tsilinskaya,Belarus,BY,BLR,2004
0,GOLD,GameTeam,madison-men,Men,Madison men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Australia team,Australia,AU,AUS,2004
1,SILVER,GameTeam,madison-men,Men,Madison men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Switzerland team,Switzerland,CH,SUI,2004
2,BRONZE,GameTeam,madison-men,Men,Madison men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Great Britain team,Great Britain,GB,GBR,2004
0,GOLD,GameTeam,team-sprint-men,Men,Team sprint men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Germany team,Germany,DE,GER,2004
1,SILVER,GameTeam,team-sprint-men,Men,Team sprint men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,Japan team,Japan,JP,JPN,2004
2,BRONZE,GameTeam,team-sprint-men,Men,Team sprint men,cycling-track,Cycling Track,athens-2004,Athens 2004,Summer,France team,France,FR,FRA,2004
0,GOLD,Athlete,individual-mixed,Open,individual mixed,equestrian-dressage,Equestrian Dressage,athens-2004,Athens 2004,Summer,Annica VAN GRUNSVEN,Netherlands,NL,NED,2004
1,SILVER,Athlete,individual-mixed,Open,individual mixed,equestrian-dressage,Equestrian Dressage,athens-2004,Athens 2004,Summer,Ulla SALZGEBER,Germany,DE,GER,2004
2,BRONZE,Athlete,individual-mixed,Open,individual mixed,equestrian-dressage,Equestrian Dressage,athens-2004,Athens 2004,Summer,Beatriz FERRER,Spain,ES,ESP,2004
0,GOLD,GameTeam,team-mixed,Open,team mixed,equestrian-dressage,Equestrian Dressage,athens-2004,Athens 2004,Summer,Germany team,Germany,DE,GER,2004
1,SILVER,GameTeam,team-mixed,Open,team mixed,equestrian-dressage,Equestrian Dressage,athens-2004,Athens 2004,Summer,Spain team,Spain,ES,ESP,2004
2,BRONZE,GameTeam,team-mixed,Open,team mixed,equestrian-dressage,Equestrian Dressage,athens-2004,Athens 2004,Summer,United States team,United States of America,US,USA,2004
0,GOLD,Athlete,200m-butterfly-men,Men,200m butterfly men,swimming,Swimming,athens-2004,Athens 2004,Summer,Michael PHELPS,United States of America,US,USA,2004
1,SILVER,Athlete,200m-butterfly-men,Men,200m butterfly men,swimming,Swimming,athens-2004,Athens 2004,Summer,Takashi YAMAMOTO,Japan,JP,JPN,2004
2,BRONZE,Athlete,200m-butterfly-men,Men,200m butterfly men,swimming,Swimming,athens-2004,Athens 2004,Summer,Steve PARRY,Great Britain,GB,GBR,2004
0,GOLD,Athlete,100m-butterfly-men,Men,100m butterfly men,swimming,Swimming,athens-2004,Athens 2004,Summer,Michael PHELPS,United States of America,US,USA,2004
1,SILVER,Athlete,100m-butterfly-men,Men,100m butterfly men,swimming,Swimming,athens-2004,Athens 2004,Summer,Ian CROCKER,United States of America,US,USA,2004
2,BRONZE,Athlete,100m-butterfly-men,Men,100m butterfly men,swimming,Swimming,athens-2004,Athens 2004,Summer,Andriy SERDINOV,Ukraine,UA,UKR,2004
0,GOLD,Athlete,1500m-freestyle-men,Men,1500m freestyle men,swimming,Swimming,athens-2004,Athens 2004,Summer,Grant HACKETT,Australia,AU,AUS,2004
1,SILVER,Athlete,1500m-freestyle-men,Men,1500m freestyle men,swimming,Swimming,athens-2004,Athens 2004,Summer,Larsen JENSEN,United States of America,US,USA,2004
2,BRONZE,Athlete,1500m-freestyle-men,Men,1500m freestyle men,swimming,Swimming,athens-2004,Athens 2004,Summer,David DAVIES,Great Britain,GB,GBR,2004
0,GOLD,Athlete,50m-freestyle-men,Men,50m freestyle men,swimming,Swimming,athens-2004,Athens 2004,Summer,"Gary Hall, Jr.",United States of America,US,USA,2004
1,SILVER,Athlete,50m-freestyle-men,Men,50m freestyle men,swimming,Swimming,athens-2004,Athens 2004,Summer,Duje DRAGANJA,Croatia,HR,CRO,2004
2,BRONZE,Athlete,50m-freestyle-men,Men,50m freestyle men,swimming,Swimming,athens-2004,Athens 2004,Summer,Roland SCHOEMAN,South Africa,ZA,RSA,2004
0,GOLD,GameTeam,4x100m-medley-relay-men,Men,4x100m medley relay men,swimming,Swimming,athens-2004,Athens 2004,Summer,United States team,United States of America,US,USA,2004
1,SILVER,GameTeam,4x100m-medley-relay-men,Men,4x100m medley relay men,swimming,Swimming,athens-2004,Athens 2004,Summer,Germany team,Germany,DE,GER,2004
2,BRONZE,GameTeam,4x100m-medley-relay-men,Men,4x100m medley relay men,swimming,Swimming,athens-2004,Athens 2004,Summer,Japan team,Japan,JP,JPN,2004
0,GOLD,Athlete,200m-butterfly-women,Women,200m butterfly women,swimming,Swimming,athens-2004,Athens 2004,Summer,Otylia JEDRZEJCZAK,Poland,PL,POL,2004
1,SILVER,Athlete,200m-butterfly-women,Women,200m butterfly women,swimming,Swimming,athens-2004,Athens 2004,Summer,Petria THOMAS,Australia,AU,AUS,2004
2,BRONZE,Athlete,200m-butterfly-women,Women,200m butterfly women,swimming,Swimming,athens-2004,Athens 2004,Summer,Yuko NAKANISHI,Japan,JP,JPN,2004
0,GOLD,Athlete,800m-freestyle-women,Women,800m freestyle women,swimming,Swimming,athens-2004,Athens 2004,Summer,Ai SHIBATA,Japan,JP,JPN,2004
1,SILVER,Athlete,800m-freestyle-women,Women,800m freestyle women,swimming,Swimming,athens-2004,Athens 2004,Summer,Laure MANAUDOU,France,FR,FRA,2004
2,BRONZE,Athlete,800m-freestyle-women,Women,800m freestyle women,swimming,Swimming,athens-2004,Athens 2004,Summer,Diana MUNZ,United States of America,US,USA,2004
0,GOLD,Athlete,200m-backstroke-women,Women,200m backstroke women,swimming,Swimming,athens-2004,Athens 2004,Summer,Kirsty Leigh COVENTRY,Zimbabwe,ZW,ZIM,2004
1,SILVER,Athlete,200m-backstroke-women,Women,200m backstroke women,swimming,Swimming,athens-2004,Athens 2004,Summer,Stanislava KOMAROVA,Russian Federation,RU,RUS,2004
2,BRONZE,Athlete,200m-backstroke-women,Women,200m backstroke women,swimming,Swimming,athens-2004,Athens 2004,Summer,Reiko NAKAMURA,Japan,JP,JPN,2004
3,BRONZE,Athlete,200m-backstroke-women,Women,200m backstroke women,swimming,Swimming,athens-2004,Athens 2004,Summer,Antje BUSCHSCHULTE,Germany,DE,GER,2004
0,GOLD,Athlete,400m-individual-medley-men,Men,400m individual medley men,swimming,Swimming,athens-2004,Athens 2004,Summer,Michael PHELPS,United States of America,US,USA,2004
1,SILVER,Athlete,400m-individual-medley-men,Men,400m individual medley men,swimming,Swimming,athens-2004,Athens 2004,Summer,Erik VENDT,United States of America,US,USA,2004
2,BRONZE,Athlete,400m-individual-medley-men,Men,400m individual medley men,swimming,Swimming,athens-2004,Athens 2004,Summer,Laszlo CSEH,Hungary,HU,HUN,2004
0,GOLD,Athlete,200m-freestyle-men,Men,200m freestyle men,swimming,Swimming,athens-2004,Athens 2004,Summer,Ian THORPE,Australia,AU,AUS,2004
1,SILVER,Athlete,200m-freestyle-men,Men,200m freestyle men,swimming,Swimming,athens-2004,Athens 2004,Summer,Pieter VAN DEN HOOGENBAND,Netherlands,NL,NED,2004
2,BRONZE,Athlete,200m-freestyle-men,Men,200m freestyle men,swimming,Swimming,athens-2004,Athens 2004,Summer,Michael PHELPS,United States of America,US,USA,2004
0,GOLD,Athlete,400m-freestyle-men,Men,400m freestyle men,swimming,Swimming,athens-2004,Athens 2004,Summer,Ian THORPE,Australia,AU,AUS,2004
1,SILVER,Athlete,400m-freestyle-men,Men,400m freestyle men,swimming,Swimming,athens-2004,Athens 2004,Summer,Grant HACKETT,Australia,AU,AUS,2004
2,BRONZE,Athlete,400m-freestyle-men,Men,400m freestyle men,swimming,Swimming,athens-2004,Athens 2004,Summer,Klete KELLER,United States of America,US,USA,2004
0,GOLD,Athlete,100m-backstroke-men,Men,100m backstroke men,swimming,Swimming,athens-2004,Athens 2004,Summer,Aaron PEIRSOL,United States of America,US,USA,2004
1,SILVER,Athlete,100m-backstroke-men,Men,100m backstroke men,swimming,Swimming,athens-2004,Athens 2004,Summer,Markus ROGAN,Austria,AT,AUT,2004
2,BRONZE,Athlete,100m-backstroke-men,Men,100m backstroke men,swimming,Swimming,athens-2004,Athens 2004,Summer,Tomomi MORITA,Japan,JP,JPN,2004
0,GOLD,GameTeam,4x100m-medley-relay-women,Women,4x100m medley relay women,swimming,Swimming,athens-2004,Athens 2004,Summer,Australia team,Australia,AU,AUS,2004
1,SILVER,GameTeam,4x100m-medley-relay-women,Women,4x100m medley relay women,swimming,Swimming,athens-2004,Athens 2004,Summer,United States team,United States of America,US,USA,2004
2,BRONZE,GameTeam,4x100m-medley-relay-women,Women,4x100m medley relay women,swimming,Swimming,athens-2004,Athens 2004,Summer,Germany team,Germany,DE,GER,2004
0,GOLD,Athlete,200m-individual-medley-women,Women,200m individual medley women,swimming,Swimming,athens-2004,Athens 2004,Summer,Yana KLOCHKOVA,Ukraine,UA,UKR,2004
1,SILVER,Athlete,200m-individual-medley-women,Women,200m individual medley women,swimming,Swimming,athens-2004,Athens 2004,Summer,Amanda BEARD,United States of America,US,USA,2004
