,gameName,ico3,year,medalValue,medalRank,participantType,medalValueRunningAverage,medalRankRunningAverage,iso3,gdpPerCap,population,gameId,gameSeason,country,ico2,ico3eq,gameType,medalCount
1321,Calgary 1988,NOR,1988,8,11.0,CountryOverall,20.15625,11.03125,NOR,24207.281468963,4209488.0,calgary-1988,Winter,Norway,NO,NOR,Olympic Games,1
1321,Calgary 1988,NOR,1988,8,11.0,CountryOverall,20.15625,11.03125,NOR,24207.281468963,4209488.0,calgary-1988,Winter,Norway,NO,NOR,Olympic Games,1
1321,Calgary 1988,NOR,1988,8,11.0,CountryOverall,20.15625,11.03125,NOR,24207.281468963,4209488.0,calgary-1988,Winter,Norway,NO,NOR,Olympic Games,1
1321,Calgary 1988,NOR,1988,8,11.0,CountryOverall,20.15625,11.03125,NOR,24207.281468963,4209488.0,calgary-1988,Winter,Norway,NO,NOR,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1311,Calgary 1988,URS,1988,71,1.0,CountryOverall,166.61111111111111,1.2777777777777777,,,,calgary-1988,Winter,Soviet Union,,RUS,Olympic Games,1
1324,Calgary 1988,YUG,1988,5,13.5,CountryOverall,12.3125,18.65625,,,,calgary-1988,Winter,Yugoslavia,YUCS,SRB,Olympic Games,1
1324,Calgary 1988,YUG,1988,5,13.5,CountryOverall,12.3125,18.65625,,,,calgary-1988,Winter,Yugoslavia,YUCS,SRB,Olympic Games,1
1324,Calgary 1988,YUG,1988,5,13.5,CountryOverall,12.3125,18.65625,,,,calgary-1988,Winter,Yugoslavia,YUCS,SRB,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1313,Calgary 1988,SUI,1988,35,3.0,CountryOverall,15.34375,12.21875,CHE,32717.9204479296,6593386.0,calgary-1988,Winter,Switzerland,CH,SUI,Olympic Games,1
1318,Calgary 1988,SWE,1988,18,7.0,CountryOverall,33.73529411764706,8.25,SWE,24534.6938164191,8436489.0,calgary-1988,Winter,Sweden,SE,SWE,Olympic Games,1
1318,Calgary 1988,SWE,1988,18,7.0,CountryOverall,33.73529411764706,8.25,SWE,24534.6938164191,8436489.0,calgary-1988,Winter,Sweden,SE,SWE,Olympic Games,1
1318,Calgary 1988,SWE,1988,18,7.0,CountryOverall,33.73529411764706,8.25,SWE,24534.6938164191,8436489.0,calgary-1988,Winter,Sweden,SE,SWE,Olympic Games,1
1318,Calgary 1988,SWE,1988,18,7.0,CountryOverall,33.73529411764706,8.25,SWE,24534.6938164191,8436489.0,calgary-1988,Winter,Sweden,SE,SWE,Olympic Games,1
1318,Calgary 1988,SWE,1988,18,7.0,CountryOverall,33.73529411764706,8.25,SWE,24534.6938164191,8436489.0,calgary-1988,Winter,Sweden,SE,SWE,Olympic Games,1
1318,Calgary 1988,SWE,1988,18,7.0,CountryOverall,33.73529411764706,8.25,SWE,24534.6938164191,8436489.0,calgary-1988,Winter,Sweden,SE,SWE,Olympic Games,1
1319,Calgary 1988,USA,1988,13,9.0,CountryOverall,138.17142857142858,2.942857142857143,USA,21417.0119305191,244499000.0,calgary-1988,Winter,United States of America,US,USA,Olympic Games,1
1319,Calgary 1988,USA,1988,13,9.0,CountryOverall,138.17142857142858,2.942857142857143,USA,21417.0119305191,244499000.0,calgary-1988,Winter,United States of America,US,USA,Olympic Games,1
1319,Calgary 1988,USA,1988,13,9.0,CountryOverall,138.17142857142858,2.942857142857143,USA,21417.0119305191,244499000.0,calgary-1988,Winter,United States of America,US,USA,Olympic Games,1
1319,Calgary 1988,USA,1988,13,9.0,CountryOverall,138.17142857142858,2.942857142857143,USA,21417.0119305191,244499000.0,calgary-1988,Winter,United States of America,US,USA,Olympic Games,1
1319,Calgary 1988,USA,1988,13,9.0,CountryOverall,138.17142857142858,2.942857142857143,USA,21417.0119305191,244499000.0,calgary-1988,Winter,United States of America,US,USA,Olympic Games,1
1319,Calgary 1988,USA,1988,13,9.0,CountryOverall,138.17142857142858,2.942857142857143,USA,21417.0119305191,244499000.0,calgary-1988,Winter,United States of America,US,USA,Olympic Games,1
397,Seoul 1988,AHO,1988,2,40.5,CountryOverall,2.0,40.5,,,,seoul-1988,Summer,Netherlands Antilles,AN,AHO,Olympic Games,1
396,Seoul 1988,ARG,1988,3,35.0,CountryOverall,8.666666666666666,24.625,ARG,3985.19246874962,31668939.0,seoul-1988,Summer,Argentina,AR,ARG,Olympic Games,1
396,Seoul 1988,ARG,1988,3,35.0,CountryOverall,8.666666666666666,24.625,ARG,3985.19246874962,31668939.0,seoul-1988,Summer,Argentina,AR,ARG,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
374,Seoul 1988,AUS,1988,29,13.5,CountryOverall,25.526315789473685,12.605263157894736,AUS,14279.1594387946,16532200.0,seoul-1988,Summer,Australia,AU,AUS,Olympic Games,1
392,Seoul 1988,AUT,1988,4,32.5,CountryOverall,9.909090909090908,14.93939393939394,AUT,17578.6189397397,7585317.0,seoul-1988,Summer,Austria,AT,AUT,Olympic Games,1
398,Seoul 1988,BEL,1988,2,40.5,CountryOverall,13.095238095238095,19.333333333333332,BEL,16391.093827791,9901664.0,seoul-1988,Summer,Belgium,BE,BEL,Olympic Games,1
398,Seoul 1988,BEL,1988,2,40.5,CountryOverall,13.095238095238095,19.333333333333332,BEL,16391.093827791,9901664.0,seoul-1988,Summer,Belgium,BE,BEL,Olympic Games,1
385,Seoul 1988,BRA,1988,11,24.5,CountryOverall,5.5,28.791666666666668,BRA,2146.75850960088,143627505.0,seoul-1988,Summer,Brazil,BR,BRA,Olympic Games,1
385,Seoul 1988,BRA,1988,11,24.5,CountryOverall,5.5,28.791666666666668,BRA,2146.75850960088,143627505.0,seoul-1988,Summer,Brazil,BR,BRA,Olympic Games,1
385,Seoul 1988,BRA,1988,11,24.5,CountryOverall,5.5,28.791666666666668,BRA,2146.75850960088,143627505.0,seoul-1988,Summer,Brazil,BR,BRA,Olympic Games,1
385,Seoul 1988,BRA,1988,11,24.5,CountryOverall,5.5,28.791666666666668,BRA,2146.75850960088,143627505.0,seoul-1988,Summer,Brazil,BR,BRA,Olympic Games,1
385,Seoul 1988,BRA,1988,11,24.5,CountryOverall,5.5,28.791666666666668,BRA,2146.75850960088,143627505.0,seoul-1988,Summer,Brazil,BR,BRA,Olympic Games,1
385,Seoul 1988,BRA,1988,11,24.5,CountryOverall,5.5,28.791666666666668,BRA,2146.75850960088,143627505.0,seoul-1988,Summer,Brazil,BR,BRA,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
367,Seoul 1988,BUL,1988,77,6.0,CountryOverall,32.5,14.4,BGR,2511.39306259489,8981446.0,seoul-1988,Summer,Bulgaria,BG,BUL,Olympic Games,1
380,Seoul 1988,CAN,1988,21,19.0,CountryOverall,13.212121212121213,13.5,CAN,18936.9641024997,26791747.0,seoul-1988,Summer,Canada,CA,CAN,Olympic Games,1
380,Seoul 1988,CAN,1988,21,19.0,CountryOverall,13.212121212121213,13.5,CAN,18936.9641024997,26791747.0,seoul-1988,Summer,Canada,CA,CAN,Olympic Games,1
380,Seoul 1988,CAN,1988,21,19.0,CountryOverall,13.212121212121213,13.5,CAN,18936.9641024997,26791747.0,seoul-1988,Summer,Canada,CA,CAN,Olympic Games,1
380,Seoul 1988,CAN,1988,21,19.0,CountryOverall,13.212121212121213,13.5,CAN,18936.9641024997,26791747.0,seoul-1988,Summer,Canada,CA,CAN,Olympic Games,1
380,Seoul 1988,CAN,1988,21,19.0,CountryOverall,13.212121212121213,13.5,CAN,18936.9641024997,26791747.0,seoul-1988,Summer,Canada,CA,CAN,Olympic Games,1
380,Seoul 1988,CAN,1988,21,19.0,CountryOverall,13.212121212121213,13.5,CAN,18936.9641024997,26791747.0,seoul-1988,Summer,Canada,CA,CAN,Olympic Games,1
380,Seoul 1988,CAN,1988,21,19.0,CountryOverall,13.212121212121213,13.5,CAN,18936.9641024997,26791747.0,seoul-1988,Summer,Canada,CA,CAN,Olympic Games,1
380,Seoul 1988,CAN,1988,21,19.0,CountryOverall,13.212121212121213,13.5,CAN,18936.9641024997,26791747.0,seoul-1988,Summer,Canada,CA,CAN,Olympic Games,1
380,Seoul 1988,CAN,1988,21,19.0,CountryOverall,13.212121212121213,13.5,CAN,18936.9641024997,26791747.0,seoul-1988,Summer,Canada,CA,CAN,Olympic Games,1
380,Seoul 1988,CAN,1988,21,19.0,CountryOverall,13.212121212121213,13.5,CAN,18936.9641024997,26791747.0,seoul-1988,Summer,Canada,CA,CAN,Olympic Games,1
399,Seoul 1988,CHI,1988,2,40.5,CountryOverall,3.5,31.125,CHL,2026.83791425817,12847712.0,seoul-1988,Summer,Chile,CL,CHI,Olympic Games,1
370,Seoul 1988,CHN,1988,54,9.0,CountryOverall,69.5,7.0,CHN,283.537695240524,1101630000.0,seoul-1988,Summer,People's Republic of China,CN,CHN,Olympic Games,1
370,Seoul 1988,CHN,1988,54,9.0,CountryOverall,69.5,7.0,CHN,283.537695240524,1101630000.0,seoul-1988,Summer,People's Republic of China,CN,CHN,Olympic Games,1
370,Seoul 1988,CHN,1988,54,9.0,CountryOverall,69.5,7.0,CHN,283.537695240524,1101630000.0,seoul-1988,Summer,People's Republic of China,CN,CHN,Olympic Games,1
370,Seoul 1988,CHN,1988,54,9.0,CountryOverall,69.5,7.0,CHN,283.537695240524,1101630000.0,seoul-1988,Summer,People's Republic of China,CN,CHN,Olympic Games,1
370,Seoul 1988,CHN,1988,54,9.0,CountryOverall,69.5,7.0,CHN,283.537695240524,1101630000.0,seoul-1988,Summer,People's Republic of China,CN,CHN,Olympic Games,1
370,Seoul 1988,CHN,1988,54,9.0,CountryOverall,69.5,7.0,CHN,283.537695240524,1101630000.0,seoul-1988,Summer,People's Republic of China,CN,CHN,Olympic Games,1
370,Seoul 1988,CHN,1988,54,9.0,CountryOverall,69.5,7.0,CHN,283.537695240524,1101630000.0,seoul-1988,Summer,People's Republic of China,CN,CHN,Olympic Games,1
