,region,date,value,NUTS
4185,West Midlands,2018-04-28,107.2,1
4186,West Midlands,2018-05-28,107.2,1
4187,West Midlands,2018-06-28,107.2,1
4188,West Midlands,2018-07-28,107.4,1
4189,West Midlands,2018-08-28,107.6,1
4190,West Midlands,2018-09-28,107.6,1
4191,West Midlands,2018-10-28,107.7,1
4192,West Midlands,2018-11-28,108.0,1
4193,West Midlands,2018-12-28,108.0,1
4194,West Midlands,2019-01-28,108.2,1
4195,West Midlands,2019-02-28,108.3,1
4196,West Midlands,2019-03-28,108.5,1
4197,West Midlands,2019-04-28,108.0,1
4198,West Midlands,2019-05-28,108.0,1
4199,West Midlands,2019-06-28,108.0,1
4200,West Midlands,2019-07-28,108.0,1
4201,West Midlands,2019-08-28,108.1,1
4202,West Midlands,2019-09-28,108.2,1
4203,West Midlands,2019-10-28,108.3,1
4204,West Midlands,2019-11-28,108.3,1
4205,West Midlands,2019-12-28,108.2,1
4206,West Midlands,2020-01-28,108.3,1
4207,West Midlands,2020-02-28,108.4,1
4208,West Midlands,2020-03-28,108.3,1
4209,West Midlands,2020-04-28,106.7,1
4210,West Midlands,2020-05-28,106.1,1
4211,West Midlands,2020-06-28,106.1,1
4212,West Midlands,2020-07-28,106.0,1
4213,West Midlands,2020-08-28,105.7,1
4214,West Midlands,2020-09-28,105.4,1
4215,West Midlands,2020-10-28,105.2,1
4216,West Midlands,2020-11-28,105.1,1
4217,West Midlands,2020-12-28,105.2,1
4218,West Midlands,2021-01-28,105.3,1
4219,West Midlands,2021-02-28,105.5,1
4220,West Midlands,2021-03-28,105.7,1
4221,West Midlands,2021-04-28,106.3,1
4222,West Midlands,2021-05-28,106.9,1
4223,West Midlands,2021-06-28,107.4,1
4224,West Midlands,2021-07-28,107.9,1
4225,West Midlands,2021-08-28,108.3,1
4226,West Midlands,2021-09-28,108.8,1
4227,West Midlands,2021-10-28,109.0,1
4228,West Midlands,2021-11-28,109.6,1
4229,West Midlands,2021-12-28,110.2,1
4230,East,2014-07-28,100.0,1
4231,East,2014-08-28,100.3,1
4232,East,2014-09-28,100.5,1
4233,East,2014-10-28,100.6,1
4234,East,2014-11-28,100.9,1
4235,East,2014-12-28,101.2,1
4236,East,2015-01-28,101.6,1
4237,East,2015-02-28,101.8,1
4238,East,2015-03-28,102.1,1
4239,East,2015-04-28,102.3,1
4240,East,2015-05-28,102.6,1
4241,East,2015-06-28,102.8,1
4242,East,2015-07-28,103.1,1
4243,East,2015-08-28,103.2,1
4244,East,2015-09-28,103.5,1
4245,East,2015-10-28,103.8,1
4246,East,2015-11-28,103.9,1
4247,East,2015-12-28,104.0,1
4248,East,2016-01-28,104.3,1
4249,East,2016-02-28,104.4,1
4250,East,2016-03-28,104.5,1
4251,East,2016-04-28,104.5,1
4252,East,2016-05-28,104.7,1
4253,East,2016-06-28,104.9,1
4254,East,2016-07-28,105.2,1
4255,East,2016-08-28,105.3,1
4256,East,2016-09-28,105.4,1
4257,East,2016-10-28,105.5,1
4258,East,2016-11-28,105.6,1
4259,East,2016-12-28,105.7,1
4260,East,2017-01-28,105.8,1
4261,East,2017-02-28,106.0,1
4262,East,2017-03-28,106.2,1
4263,East,2017-04-28,106.3,1
4264,East,2017-05-28,106.5,1
4265,East,2017-06-28,106.6,1
4266,East,2017-07-28,106.7,1
4267,East,2017-08-28,106.8,1
4268,East,2017-09-28,106.9,1
4269,East,2017-10-28,107.0,1
4270,East,2017-11-28,107.1,1
4271,East,2017-12-28,107.2,1
4272,East,2018-01-28,107.3,1
4273,East,2018-02-28,107.3,1
4274,East,2018-03-28,107.4,1
4275,East,2018-04-28,107.6,1
4276,East,2018-05-28,107.6,1
4277,East,2018-06-28,107.7,1
4278,East,2018-07-28,107.8,1
4279,East,2018-08-28,108.0,1
4280,East,2018-09-28,108.0,1
4281,East,2018-10-28,108.1,1
4282,East,2018-11-28,108.3,1
4283,East,2018-12-28,108.4,1
4284,East,2019-01-28,108.5,1
4285,East,2019-02-28,108.7,1
4286,East,2019-03-28,109.0,1
4287,East,2019-04-28,108.8,1
4288,East,2019-05-28,108.9,1
4289,East,2019-06-28,109.0,1
4290,East,2019-07-28,109.0,1
4291,East,2019-08-28,109.1,1
4292,East,2019-09-28,109.2,1
4293,East,2019-10-28,109.3,1
4294,East,2019-11-28,109.4,1
4295,East,2019-12-28,109.4,1
4296,East,2020-01-28,109.5,1
4297,East,2020-02-28,109.5,1
4298,East,2020-03-28,109.5,1
4299,East,2020-04-28,107.9,1
4300,East,2020-05-28,107.1,1
4301,East,2020-06-28,107.0,1
4302,East,2020-07-28,106.9,1
4303,East,2020-08-28,106.7,1
4304,East,2020-09-28,106.5,1
4305,East,2020-10-28,106.5,1
4306,East,2020-11-28,106.4,1
4307,East,2020-12-28,106.4,1
4308,East,2021-01-28,106.4,1
4309,East,2021-02-28,106.5,1
4310,East,2021-03-28,106.7,1
4311,East,2021-04-28,107.1,1
4312,East,2021-05-28,107.7,1
4313,East,2021-06-28,108.3,1
4314,East,2021-07-28,108.6,1
4315,East,2021-08-28,109.1,1
4316,East,2021-09-28,109.5,1
4317,East,2021-10-28,109.6,1
4318,East,2021-11-28,110.1,1
4319,East,2021-12-28,110.6,1
4320,London,2014-07-28,100.0,1
4321,London,2014-08-28,100.4,1
4322,London,2014-09-28,100.8,1
4323,London,2014-10-28,101.0,1
4324,London,2014-11-28,101.6,1
4325,London,2014-12-28,101.9,1
4326,London,2015-01-28,102.4,1
4327,London,2015-02-28,102.6,1
4328,London,2015-03-28,103.1,1
4329,London,2015-04-28,103.4,1
4330,London,2015-05-28,103.7,1
4331,London,2015-06-28,104.1,1
4332,London,2015-07-28,104.5,1
4333,London,2015-08-28,104.7,1
4334,London,2015-09-28,105.1,1
4335,London,2015-10-28,105.4,1
4336,London,2015-11-28,105.6,1
4337,London,2015-12-28,105.7,1
4338,London,2016-01-28,105.9,1
4339,London,2016-02-28,106.1,1
4340,London,2016-03-28,106.2,1
4341,London,2016-04-28,106.3,1
4342,London,2016-05-28,106.5,1
4343,London,2016-06-28,106.6,1
4344,London,2016-07-28,106.8,1
4345,London,2016-08-28,106.9,1
4346,London,2016-09-28,107.0,1
4347,London,2016-10-28,107.1,1
4348,London,2016-11-28,107.3,1
4349,London,2016-12-28,107.5,1
4350,London,2017-01-28,107.6,1
4351,London,2017-02-28,107.8,1
4352,London,2017-03-28,108.0,1
4353,London,2017-04-28,108.1,1
4354,London,2017-05-28,108.2,1
4355,London,2017-06-28,108.3,1
4356,London,2017-07-28,108.5,1
4357,London,2017-08-28,108.6,1
4358,London,2017-09-28,108.8,1
4359,London,2017-10-28,109.0,1
4360,London,2017-11-28,109.1,1
4361,London,2017-12-28,109.2,1
4362,London,2018-01-28,109.4,1
4363,London,2018-02-28,109.4,1
4364,London,2018-03-28,109.4,1
4365,London,2018-04-28,109.6,1
4366,London,2018-05-28,109.8,1
4367,London,2018-06-28,109.9,1
4368,London,2018-07-28,110.1,1
4369,London,2018-08-28,110.2,1
4370,London,2018-09-28,110.4,1
4371,London,2018-10-28,110.6,1
4372,London,2018-11-28,111.0,1
4373,London,2018-12-28,111.1,1
4374,London,2019-01-28,111.2,1
4375,London,2019-02-28,111.4,1
4376,London,2019-03-28,111.8,1
4377,London,2019-04-28,111.9,1
4378,London,2019-05-28,111.9,1
4379,London,2019-06-28,112.0,1
4380,London,2019-07-28,112.1,1
4381,London,2019-08-28,112.3,1
4382,London,2019-09-28,112.6,1
4383,London,2019-10-28,112.7,1
4384,London,2019-11-28,112.8,1
4385,London,2019-12-28,113.0,1
4386,London,2020-01-28,113.1,1
4387,London,2020-02-28,113.1,1
4388,London,2020-03-28,113.0,1
4389,London,2020-04-28,110.8,1
4390,London,2020-05-28,109.9,1
4391,London,2020-06-28,109.5,1
4392,London,2020-07-28,109.1,1
4393,London,2020-08-28,108.5,1
4394,London,2020-09-28,107.9,1
4395,London,2020-10-28,107.5,1
4396,London,2020-11-28,106.7,1
4397,London,2020-12-28,106.8,1
4398,London,2021-01-28,106.7,1
4399,London,2021-02-28,106.6,1
4400,London,2021-03-28,106.8,1
4401,London,2021-04-28,107.4,1
4402,London,2021-05-28,108.2,1
4403,London,2021-06-28,108.9,1
4404,London,2021-07-28,109.6,1
4405,London,2021-08-28,110.5,1
4406,London,2021-09-28,111.3,1
4407,London,2021-10-28,111.7,1
4408,London,2021-11-28,112.5,1
4409,London,2021-12-28,113.3,1
4410,South East,2014-07-28,100.0,1
4411,South East,2014-08-28,100.3,1
4412,South East,2014-09-28,100.4,1
4413,South East,2014-10-28,100.5,1
4414,South East,2014-11-28,100.8,1
4415,South East,2014-12-28,101.0,1
4416,South East,2015-01-28,101.4,1
4417,South East,2015-02-28,101.6,1
4418,South East,2015-03-28,101.9,1
4419,South East,2015-04-28,102.0,1
4420,South East,2015-05-28,102.2,1
4421,South East,2015-06-28,102.4,1
4422,South East,2015-07-28,102.7,1
4423,South East,2015-08-28,102.9,1
4424,South East,2015-09-28,103.1,1
4425,South East,2015-10-28,103.3,1
4426,South East,2015-11-28,103.5,1
4427,South East,2015-12-28,103.5,1
4428,South East,2016-01-28,103.7,1
4429,South East,2016-02-28,103.8,1
4430,South East,2016-03-28,103.9,1
4431,South East,2016-04-28,103.8,1
4432,South East,2016-05-28,104.0,1
4433,South East,2016-06-28,104.2,1
4434,South East,2016-07-28,104.3,1
4435,South East,2016-08-28,104.3,1
4436,South East,2016-09-28,104.5,1
4437,South East,2016-10-28,104.6,1
4438,South East,2016-11-28,104.7,1
4439,South East,2016-12-28,104.8,1
4440,South East,2017-01-28,104.9,1
4441,South East,2017-02-28,105.1,1
4442,South East,2017-03-28,105.2,1
4443,South East,2017-04-28,105.2,1
4444,South East,2017-05-28,105.3,1
4445,South East,2017-06-28,105.4,1
4446,South East,2017-07-28,105.5,1
4447,South East,2017-08-28,105.6,1
4448,South East,2017-09-28,105.7,1
4449,South East,2017-10-28,105.9,1
4450,South East,2017-11-28,106.0,1
4451,South East,2017-12-28,106.1,1
4452,South East,2018-01-28,106.3,1
4453,South East,2018-02-28,106.3,1
4454,South East,2018-03-28,106.4,1
4455,South East,2018-04-28,106.5,1
4456,South East,2018-05-28,106.5,1
4457,South East,2018-06-28,106.5,1
4458,South East,2018-07-28,106.7,1
4459,South East,2018-08-28,106.8,1
4460,South East,2018-09-28,106.8,1
4461,South East,2018-10-28,106.9,1
4462,South East,2018-11-28,107.2,1
4463,South East,2018-12-28,107.1,1
4464,South East,2019-01-28,107.2,1
4465,South East,2019-02-28,107.4,1
4466,South East,2019-03-28,107.5,1
4467,South East,2019-04-28,107.9,1
4468,South East,2019-05-28,107.7,1
4469,South East,2019-06-28,107.6,1
4470,South East,2019-07-28,107.6,1
4471,South East,2019-08-28,107.7,1
4472,South East,2019-09-28,107.8,1
4473,South East,2019-10-28,107.8,1
4474,South East,2019-11-28,108.0,1
4475,South East,2019-12-28,108.1,1
4476,South East,2020-01-28,108.3,1
4477,South East,2020-02-28,108.4,1
4478,South East,2020-03-28,108.3,1
4479,South East,2020-04-28,106.4,1
4480,South East,2020-05-28,105.6,1
4481,South East,2020-06-28,105.4,1
4482,South East,2020-07-28,105.2,1
4483,South East,2020-08-28,105.0,1
4484,South East,2020-09-28,104.8,1
4485,South East,2020-10-28,104.8,1
4486,South East,2020-11-28,104.7,1
4487,South East,2020-12-28,104.8,1
4488,South East,2021-01-28,104.8,1
4489,South East,2021-02-28,104.9,1
4490,South East,2021-03-28,105.1,1
4491,South East,2021-04-28,105.2,1
4492,South East,2021-05-28,105.7,1
4493,South East,2021-06-28,106.3,1
4494,South East,2021-07-28,106.8,1
4495,South East,2021-08-28,107.5,1
4496,South East,2021-09-28,108.0,1
4497,South East,2021-10-28,108.3,1
4498,South East,2021-11-28,108.9,1
4499,South East,2021-12-28,109.4,1
4500,South West,2014-07-28,100.0,1
4501,South West,2014-08-28,100.3,1
4502,South West,2014-09-28,100.5,1
4503,South West,2014-10-28,100.5,1
4504,South West,2014-11-28,100.8,1
4505,South West,2014-12-28,100.8,1
4506,South West,2015-01-28,101.3,1
4507,South West,2015-02-28,101.5,1
4508,South West,2015-03-28,101.8,1
4509,South West,2015-04-28,102.0,1
4510,South West,2015-05-28,102.2,1
4511,South West,2015-06-28,102.3,1
4512,South West,2015-07-28,102.6,1
4513,South West,2015-08-28,102.7,1
4514,South West,2015-09-28,102.9,1
4515,South West,2015-10-28,103.1,1
4516,South West,2015-11-28,103.3,1
4517,South West,2015-12-28,103.3,1
4518,South West,2016-01-28,103.5,1
4519,South West,2016-02-28,103.6,1
4520,South West,2016-03-28,103.8,1
4521,South West,2016-04-28,103.8,1
4522,South West,2016-05-28,104.0,1
4523,South West,2016-06-28,104.2,1
4524,South West,2016-07-28,104.4,1
4525,South West,2016-08-28,104.4,1
4526,South West,2016-09-28,104.5,1
4527,South West,2016-10-28,104.6,1
4528,South West,2016-11-28,104.7,1
4529,South West,2016-12-28,104.8,1
4530,South West,2017-01-28,104.8,1
4531,South West,2017-02-28,105.0,1
4532,South West,2017-03-28,105.1,1
4533,South West,2017-04-28,105.3,1
4534,South West,2017-05-28,105.5,1
4535,South West,2017-06-28,105.6,1
4536,South West,2017-07-28,105.6,1
4537,South West,2017-08-28,105.7,1
4538,South West,2017-09-28,105.8,1
4539,South West,2017-10-28,105.9,1
4540,South West,2017-11-28,106.0,1
4541,South West,2017-12-28,106.1,1
4542,South West,2018-01-28,106.2,1
4543,South West,2018-02-28,106.3,1
4544,South West,2018-03-28,106.3,1
4545,South West,2018-04-28,106.4,1
4546,South West,2018-05-28,106.3,1
4547,South West,2018-06-28,106.3,1
4548,South West,2018-07-28,106.5,1
4549,South West,2018-08-28,106.6,1
4550,South West,2018-09-28,106.7,1
4551,South West,2018-10-28,106.8,1
4552,South West,2018-11-28,107.1,1
4553,South West,2018-12-28,107.1,1
4554,South West,2019-01-28,107.2,1
4555,South West,2019-02-28,107.5,1
4556,South West,2019-03-28,107.8,1
4557,South West,2019-04-28,107.4,1
4558,South West,2019-05-28,107.5,1
4559,South West,2019-06-28,107.5,1
4560,South West,2019-07-28,107.5,1
4561,South West,2019-08-28,107.7,1
4562,South West,2019-09-28,107.8,1
4563,South West,2019-10-28,107.9,1
4564,South West,2019-11-28,108.0,1
4565,South West,2019-12-28,108.0,1
4566,South West,2020-01-28,108.3,1
4567,South West,2020-02-28,108.3,1
4568,South West,2020-03-28,108.2,1
4569,South West,2020-04-28,106.3,1
4570,South West,2020-05-28,105.5,1
4571,South West,2020-06-28,105.2,1
4572,South West,2020-07-28,105.1,1
4573,South West,2020-08-28,105.0,1
4574,South West,2020-09-28,104.9,1
4575,South West,2020-10-28,105.0,1
4576,South West,2020-11-28,105.0,1
4577,South West,2020-12-28,105.1,1
4578,South West,2021-01-28,105.1,1
4579,South West,2021-02-28,105.2,1
4580,South West,2021-03-28,105.4,1
4581,South West,2021-04-28,105.6,1
4582,South West,2021-05-28,106.2,1
4583,South West,2021-06-28,107.0,1
4584,South West,2021-07-28,107.4,1
4585,South West,2021-08-28,107.9,1
4586,South West,2021-09-28,108.4,1
4587,South West,2021-10-28,108.7,1
4588,South West,2021-11-28,109.3,1
4589,South West,2021-12-28,109.9,1
4590,Wales,2014-07-28,100.0,1
4591,Wales,2014-08-28,100.3,1
4592,Wales,2014-09-28,100.3,1
4593,Wales,2014-10-28,100.3,1
4594,Wales,2014-11-28,100.6,1
4595,Wales,2014-12-28,100.6,1
4596,Wales,2015-01-28,101.1,1
4597,Wales,2015-02-28,101.2,1
4598,Wales,2015-03-28,101.4,1
4599,Wales,2015-04-28,101.4,1
4600,Wales,2015-05-28,101.5,1
4601,Wales,2015-06-28,101.7,1
4602,Wales,2015-07-28,101.9,1
4603,Wales,2015-08-28,102.0,1
4604,Wales,2015-09-28,102.1,1
4605,Wales,2015-10-28,102.3,1
4606,Wales,2015-11-28,102.4,1
4607,Wales,2015-12-28,102.2,1
4608,Wales,2016-01-28,102.6,1
4609,Wales,2016-02-28,102.7,1
4610,Wales,2016-03-28,102.8,1
4611,Wales,2016-04-28,102.7,1
4612,Wales,2016-05-28,102.8,1
4613,Wales,2016-06-28,102.9,1
4614,Wales,2016-07-28,103.1,1
4615,Wales,2016-08-28,103.0,1
4616,Wales,2016-09-28,103.2,1
4617,Wales,2016-10-28,103.3,1
4618,Wales,2016-11-28,103.4,1
4619,Wales,2016-12-28,103.6,1
4620,Wales,2017-01-28,103.7,1
4621,Wales,2017-02-28,103.7,1
4622,Wales,2017-03-28,103.9,1
4623,Wales,2017-04-28,104.0,1
4624,Wales,2017-05-28,104.1,1
4625,Wales,2017-06-28,104.2,1
4626,Wales,2017-07-28,104.3,1
4627,Wales,2017-08-28,104.4,1
4628,Wales,2017-09-28,104.6,1
4629,Wales,2017-10-28,104.7,1
4630,Wales,2017-11-28,104.9,1
4631,Wales,2017-12-28,105.2,1
4632,Wales,2018-01-28,105.2,1
4633,Wales,2018-02-28,105.3,1
4634,Wales,2018-03-28,105.4,1
4635,Wales,2018-04-28,105.5,1
4636,Wales,2018-05-28,105.4,1
4637,Wales,2018-06-28,105.5,1
4638,Wales,2018-07-28,105.7,1
4639,Wales,2018-08-28,105.7,1
4640,Wales,2018-09-28,105.7,1
4641,Wales,2018-10-28,105.9,1
4642,Wales,2018-11-28,106.1,1
4643,Wales,2018-12-28,106.0,1
4644,Wales,2019-01-28,106.0,1
4645,Wales,2019-02-28,106.0,1
4646,Wales,2019-03-28,106.2,1
4647,Wales,2019-04-28,106.7,1
4648,Wales,2019-05-28,106.4,1
4649,Wales,2019-06-28,106.2,1
4650,Wales,2019-07-28,106.1,1
4651,Wales,2019-08-28,106.2,1
4652,Wales,2019-09-28,106.2,1
4653,Wales,2019-10-28,106.2,1
4654,Wales,2019-11-28,106.2,1
4655,Wales,2019-12-28,106.3,1
4656,Wales,2020-01-28,106.6,1
4657,Wales,2020-02-28,106.7,1
4658,Wales,2020-03-28,106.6,1
4659,Wales,2020-04-28,104.8,1
4660,Wales,2020-05-28,103.9,1
4661,Wales,2020-06-28,103.7,1
4662,Wales,2020-07-28,103.6,1
4663,Wales,2020-08-28,103.6,1
4664,Wales,2020-09-28,103.7,1
4665,Wales,2020-10-28,103.8,1
4666,Wales,2020-11-28,103.5,1
4667,Wales,2020-12-28,103.7,1
4668,Wales,2021-01-28,103.9,1
4669,Wales,2021-02-28,104.1,1
4670,Wales,2021-03-28,104.2,1
4671,Wales,2021-04-28,104.1,1
4672,Wales,2021-05-28,104.9,1
4673,Wales,2021-06-28,105.5,1
4674,Wales,2021-07-28,106.1,1
4675,Wales,2021-08-28,106.6,1
4676,Wales,2021-09-28,106.9,1
4677,Wales,2021-10-28,107.3,1
4678,Wales,2021-11-28,107.9,1
4679,Wales,2021-12-28,108.4,1
4680,Scotland,2014-07-28,100.0,1
4681,Scotland,2014-08-28,100.2,1
4682,Scotland,2014-09-28,100.3,1
4683,Scotland,2014-10-28,100.2,1
4684,Scotland,2014-11-28,100.4,1
4685,Scotland,2014-12-28,100.2,1
4686,Scotland,2015-01-28,101.0,1
4687,Scotland,2015-02-28,101.0,1
4688,Scotland,2015-03-28,101.1,1
4689,Scotland,2015-04-28,101.3,1
4690,Scotland,2015-05-28,101.4,1
4691,Scotland,2015-06-28,101.5,1
4692,Scotland,2015-07-28,101.6,1
4693,Scotland,2015-08-28,101.5,1
4694,Scotland,2015-09-28,101.6,1
4695,Scotland,2015-10-28,101.8,1
4696,Scotland,2015-11-28,102.0,1
4697,Scotland,2015-12-28,101.7,1
4698,Scotland,2016-01-28,101.9,1
4699,Scotland,2016-02-28,101.8,1
4700,Scotland,2016-03-28,101.8,1
4701,Scotland,2016-04-28,101.8,1
4702,Scotland,2016-05-28,101.8,1
4703,Scotland,2016-06-28,101.8,1
4704,Scotland,2016-07-28,101.9,1
4705,Scotland,2016-08-28,101.8,1
4706,Scotland,2016-09-28,101.9,1
4707,Scotland,2016-10-28,101.9,1
4708,Scotland,2016-11-28,102.0,1
4709,Scotland,2016-12-28,102.2,1
4710,Scotland,2017-01-28,101.9,1
4711,Scotland,2017-02-28,102.1,1
4712,Scotland,2017-03-28,102.3,1
4713,Scotland,2017-04-28,102.3,1
4714,Scotland,2017-05-28,102.4,1
4715,Scotland,2017-06-28,102.5,1
4716,Scotland,2017-07-28,102.5,1
4717,Scotland,2017-08-28,102.6,1
4718,Scotland,2017-09-28,102.7,1
4719,Scotland,2017-10-28,102.7,1
4720,Scotland,2017-11-28,102.8,1
4721,Scotland,2017-12-28,102.9,1
4722,Scotland,2018-01-28,102.7,1
4723,Scotland,2018-02-28,102.8,1
4724,Scotland,2018-03-28,102.7,1
4725,Scotland,2018-04-28,102.7,1
4726,Scotland,2018-05-28,102.7,1
4727,Scotland,2018-06-28,102.8,1
4728,Scotland,2018-07-28,102.9,1
4729,Scotland,2018-08-28,103.0,1
4730,Scotland,2018-09-28,102.9,1
4731,Scotland,2018-10-28,103.1,1
4732,Scotland,2018-11-28,103.3,1
4733,Scotland,2018-12-28,103.2,1
4734,Scotland,2019-01-28,103.4,1
4735,Scotland,2019-02-28,103.6,1
4736,Scotland,2019-03-28,103.9,1
4737,Scotland,2019-04-28,103.5,1
4738,Scotland,2019-05-28,103.5,1
4739,Scotland,2019-06-28,103.5,1
4740,Scotland,2019-07-28,103.5,1
4741,Scotland,2019-08-28,103.6,1
4742,Scotland,2019-09-28,103.6,1
4743,Scotland,2019-10-28,103.7,1
4744,Scotland,2019-11-28,103.8,1
4745,Scotland,2019-12-28,103.8,1
4746,Scotland,2020-01-28,104.0,1
4747,Scotland,2020-02-28,103.9,1
4748,Scotland,2020-03-28,103.9,1
4749,Scotland,2020-04-28,102.4,1
4750,Scotland,2020-05-28,101.6,1
4751,Scotland,2020-06-28,101.3,1
4752,Scotland,2020-07-28,101.3,1
4753,Scotland,2020-08-28,100.6,1
4754,Scotland,2020-09-28,100.4,1
4755,Scotland,2020-10-28,100.3,1
4756,Scotland,2020-11-28,100.1,1
4757,Scotland,2020-12-28,100.3,1
4758,Scotland,2021-01-28,100.4,1
4759,Scotland,2021-02-28,100.4,1
4760,Scotland,2021-03-28,100.7,1
4761,Scotland,2021-04-28,100.9,1
4762,Scotland,2021-05-28,101.3,1
4763,Scotland,2021-06-28,101.7,1
4764,Scotland,2021-07-28,102.1,1
4765,Scotland,2021-08-28,102.5,1
4766,Scotland,2021-09-28,103.0,1
4767,Scotland,2021-10-28,103.4,1
4768,Scotland,2021-11-28,103.9,1
4769,Scotland,2021-12-28,104.9,1
4770,Northern Ireland,2014-07-28,100.0,1
4771,Northern Ireland,2014-08-28,100.2,1
4772,Northern Ireland,2014-09-28,100.4,1
4773,Northern Ireland,2014-10-28,100.6,1
4774,Northern Ireland,2014-11-28,100.8,1
4775,Northern Ireland,2014-12-28,100.7,1
4776,Northern Ireland,2015-01-28,101.6,1
4777,Northern Ireland,2015-02-28,101.8,1
4778,Northern Ireland,2015-03-28,102.1,1
4779,Northern Ireland,2015-04-28,102.5,1
4780,Northern Ireland,2015-05-28,102.6,1
4781,Northern Ireland,2015-06-28,103.0,1
4782,Northern Ireland,2015-07-28,103.2,1
4783,Northern Ireland,2015-08-28,103.4,1
4784,Northern Ireland,2015-09-28,103.7,1
4785,Northern Ireland,2015-10-28,103.8,1
4786,Northern Ireland,2015-11-28,103.9,1
4787,Northern Ireland,2015-12-28,103.8,1
4788,Northern Ireland,2016-01-28,104.1,1
4789,Northern Ireland,2016-02-28,104.1,1
4790,Northern Ireland,2016-03-28,104.4,1
4791,Northern Ireland,2016-04-28,104.3,1
4792,Northern Ireland,2016-05-28,104.4,1
4793,Northern Ireland,2016-06-28,104.4,1
4794,Northern Ireland,2016-07-28,104.5,1
4795,Northern Ireland,2016-08-28,104.7,1
4796,Northern Ireland,2016-09-28,105.0,1
4797,Northern Ireland,2016-10-28,105.2,1
4798,Northern Ireland,2016-11-28,105.5,1
4799,Northern Ireland,2016-12-28,105.7,1
4800,Northern Ireland,2017-01-28,105.6,1
4801,Northern Ireland,2017-02-28,105.8,1
4802,Northern Ireland,2017-03-28,106.1,1
4803,Northern Ireland,2017-04-28,106.2,1
4804,Northern Ireland,2017-05-28,106.4,1
4805,Northern Ireland,2017-06-28,106.6,1
4806,Northern Ireland,2017-07-28,106.6,1
4807,Northern Ireland,2017-08-28,106.9,1
4808,Northern Ireland,2017-09-28,107.1,1
4809,Northern Ireland,2017-10-28,107.4,1
4810,Northern Ireland,2017-11-28,107.6,1
4811,Northern Ireland,2017-12-28,108.1,1
4812,Northern Ireland,2018-01-28,108.1,1
4813,Northern Ireland,2018-02-28,108.3,1
4814,Northern Ireland,2018-03-28,108.5,1
4815,Northern Ireland,2018-04-28,108.6,1
