,Date,Base rate
1070,06/12/1973,13.0
1071,07/12/1973,13.0
1072,08/12/1973,13.0
1073,09/12/1973,13.0
1074,10/12/1973,13.0
1075,11/12/1973,13.0
1076,12/12/1973,13.0
1077,13/12/1973,13.0
1078,14/12/1973,13.0
1079,15/12/1973,13.0
1080,16/12/1973,13.0
1081,17/12/1973,13.0
1082,18/12/1973,13.0
1083,19/12/1973,13.0
1084,20/12/1973,13.0
1085,21/12/1973,13.0
1086,22/12/1973,13.0
1087,23/12/1973,13.0
1088,24/12/1973,13.0
1089,25/12/1973,13.0
1090,26/12/1973,13.0
1091,27/12/1973,13.0
1092,28/12/1973,13.0
1093,29/12/1973,13.0
1094,30/12/1973,13.0
1095,31/12/1973,13.0
1096,01/01/1974,13.0
1097,02/01/1974,13.0
1098,03/01/1974,13.0
1099,04/01/1974,13.0
1100,05/01/1974,13.0
1101,06/01/1974,13.0
1102,07/01/1974,12.75
1103,08/01/1974,12.75
1104,09/01/1974,12.75
1105,10/01/1974,12.75
1106,11/01/1974,12.75
1107,12/01/1974,12.75
1108,13/01/1974,12.75
1109,14/01/1974,12.75
1110,15/01/1974,12.75
1111,16/01/1974,12.75
1112,17/01/1974,12.75
1113,18/01/1974,12.75
1114,19/01/1974,12.75
1115,20/01/1974,12.75
1116,21/01/1974,12.75
1117,22/01/1974,12.75
1118,23/01/1974,12.75
1119,24/01/1974,12.75
1120,25/01/1974,12.75
1121,26/01/1974,12.75
1122,27/01/1974,12.75
1123,28/01/1974,12.75
1124,29/01/1974,12.75
1125,30/01/1974,12.75
1126,31/01/1974,12.75
1127,01/02/1974,12.75
1128,02/02/1974,12.75
1129,03/02/1974,12.75
1130,04/02/1974,12.5
1131,05/02/1974,12.5
1132,06/02/1974,12.5
1133,07/02/1974,12.5
1134,08/02/1974,12.5
1135,09/02/1974,12.5
1136,10/02/1974,12.5
1137,11/02/1974,12.5
1138,12/02/1974,12.5
1139,13/02/1974,12.5
1140,14/02/1974,12.5
1141,15/02/1974,12.5
1142,16/02/1974,12.5
1143,17/02/1974,12.5
1144,18/02/1974,12.5
1145,19/02/1974,12.5
1146,20/02/1974,12.5
1147,21/02/1974,12.5
1148,22/02/1974,12.5
1149,23/02/1974,12.5
1150,24/02/1974,12.5
1151,25/02/1974,12.5
1152,26/02/1974,12.5
1153,27/02/1974,12.5
1154,28/02/1974,12.5
1155,01/03/1974,12.5
1156,02/03/1974,12.5
1157,03/03/1974,12.5
1158,04/03/1974,12.5
1159,05/03/1974,12.5
1160,06/03/1974,12.5
1161,07/03/1974,12.5
1162,08/03/1974,12.5
1163,09/03/1974,12.5
1164,10/03/1974,12.5
1165,11/03/1974,12.5
1166,12/03/1974,12.5
1167,13/03/1974,12.5
1168,14/03/1974,12.5
1169,15/03/1974,12.5
1170,16/03/1974,12.5
1171,17/03/1974,12.5
1172,18/03/1974,12.5
1173,19/03/1974,12.5
1174,20/03/1974,12.5
1175,21/03/1974,12.5
1176,22/03/1974,12.5
1177,23/03/1974,12.5
1178,24/03/1974,12.5
1179,25/03/1974,12.5
1180,26/03/1974,12.5
1181,27/03/1974,12.5
1182,28/03/1974,12.5
1183,29/03/1974,12.5
1184,30/03/1974,12.5
1185,31/03/1974,12.5
1186,01/04/1974,12.5
1187,02/04/1974,12.5
1188,03/04/1974,12.5
1189,04/04/1974,12.5
1190,05/04/1974,12.5
1191,06/04/1974,12.5
1192,07/04/1974,12.5
1193,08/04/1974,12.25
1194,09/04/1974,12.25
1195,10/04/1974,12.25
1196,11/04/1974,12.25
1197,12/04/1974,12.25
1198,13/04/1974,12.25
1199,14/04/1974,12.25
1200,15/04/1974,12.25
1201,16/04/1974,12.0
1202,17/04/1974,12.0
1203,18/04/1974,12.0
1204,19/04/1974,12.0
1205,20/04/1974,12.0
1206,21/04/1974,12.0
1207,22/04/1974,12.0
1208,23/04/1974,12.0
1209,24/04/1974,12.0
1210,25/04/1974,12.0
1211,26/04/1974,12.0
1212,27/04/1974,12.0
1213,28/04/1974,12.0
1214,29/04/1974,12.0
1215,30/04/1974,12.0
1216,01/05/1974,12.0
1217,02/05/1974,12.0
1218,03/05/1974,12.0
1219,04/05/1974,12.0
1220,05/05/1974,12.0
1221,06/05/1974,12.0
1222,07/05/1974,12.0
1223,08/05/1974,12.0
1224,09/05/1974,12.0
1225,10/05/1974,12.0
1226,11/05/1974,12.0
1227,12/05/1974,12.0
1228,13/05/1974,12.0
1229,14/05/1974,12.0
1230,15/05/1974,12.0
1231,16/05/1974,12.0
1232,17/05/1974,12.0
1233,18/05/1974,12.0
1234,19/05/1974,12.0
1235,20/05/1974,12.0
1236,21/05/1974,12.0
1237,22/05/1974,12.0
1238,23/05/1974,12.0
1239,24/05/1974,12.0
1240,25/05/1974,12.0
1241,26/05/1974,12.0
1242,27/05/1974,12.0
1243,28/05/1974,11.75
1244,29/05/1974,11.75
1245,30/05/1974,11.75
1246,31/05/1974,11.75
1247,01/06/1974,11.75
1248,02/06/1974,11.75
1249,03/06/1974,11.75
1250,04/06/1974,11.75
1251,05/06/1974,11.75
1252,06/06/1974,11.75
1253,07/06/1974,11.75
1254,08/06/1974,11.75
1255,09/06/1974,11.75
1256,10/06/1974,11.75
1257,11/06/1974,11.75
1258,12/06/1974,11.75
1259,13/06/1974,11.75
1260,14/06/1974,11.75
1261,15/06/1974,11.75
1262,16/06/1974,11.75
1263,17/06/1974,11.75
1264,18/06/1974,11.75
1265,19/06/1974,11.75
1266,20/06/1974,11.75
1267,21/06/1974,11.75
1268,22/06/1974,11.75
1269,23/06/1974,11.75
1270,24/06/1974,11.75
1271,25/06/1974,11.75
1272,26/06/1974,11.75
1273,27/06/1974,11.75
1274,28/06/1974,11.75
1275,29/06/1974,11.75
1276,30/06/1974,11.75
1277,01/07/1974,11.75
1278,02/07/1974,11.75
1279,03/07/1974,11.75
1280,04/07/1974,11.75
1281,05/07/1974,11.75
1282,06/07/1974,11.75
1283,07/07/1974,11.75
1284,08/07/1974,11.75
1285,09/07/1974,11.75
1286,10/07/1974,11.75
1287,11/07/1974,11.75
1288,12/07/1974,11.75
1289,13/07/1974,11.75
1290,14/07/1974,11.75
1291,15/07/1974,11.75
1292,16/07/1974,11.75
1293,17/07/1974,11.75
1294,18/07/1974,11.75
1295,19/07/1974,11.75
1296,20/07/1974,11.75
1297,21/07/1974,11.75
1298,22/07/1974,11.75
1299,23/07/1974,11.75
1300,24/07/1974,11.75
1301,25/07/1974,11.75
1302,26/07/1974,11.75
1303,27/07/1974,11.75
1304,28/07/1974,11.75
1305,29/07/1974,11.75
1306,30/07/1974,11.75
1307,31/07/1974,11.75
1308,01/08/1974,11.75
1309,02/08/1974,11.75
1310,03/08/1974,11.75
1311,04/08/1974,11.75
1312,05/08/1974,11.75
1313,06/08/1974,11.75
1314,07/08/1974,11.75
1315,08/08/1974,11.75
1316,09/08/1974,11.75
1317,10/08/1974,11.75
1318,11/08/1974,11.75
1319,12/08/1974,11.75
1320,13/08/1974,11.75
1321,14/08/1974,11.75
1322,15/08/1974,11.75
1323,16/08/1974,11.75
1324,17/08/1974,11.75
1325,18/08/1974,11.75
1326,19/08/1974,11.75
1327,20/08/1974,11.75
1328,21/08/1974,11.75
1329,22/08/1974,11.75
1330,23/08/1974,11.75
1331,24/08/1974,11.75
1332,25/08/1974,11.75
1333,26/08/1974,11.75
1334,27/08/1974,11.75
1335,28/08/1974,11.75
1336,29/08/1974,11.75
1337,30/08/1974,11.75
1338,31/08/1974,11.75
1339,01/09/1974,11.75
1340,02/09/1974,11.75
1341,03/09/1974,11.75
1342,04/09/1974,11.75
1343,05/09/1974,11.75
1344,06/09/1974,11.75
1345,07/09/1974,11.75
1346,08/09/1974,11.75
1347,09/09/1974,11.75
1348,10/09/1974,11.75
1349,11/09/1974,11.75
1350,12/09/1974,11.75
1351,13/09/1974,11.75
1352,14/09/1974,11.75
1353,15/09/1974,11.75
1354,16/09/1974,11.75
1355,17/09/1974,11.75
1356,18/09/1974,11.75
1357,19/09/1974,11.75
1358,20/09/1974,11.75
1359,21/09/1974,11.75
1360,22/09/1974,11.75
1361,23/09/1974,11.5
1362,24/09/1974,11.5
1363,25/09/1974,11.5
1364,26/09/1974,11.5
1365,27/09/1974,11.5
1366,28/09/1974,11.5
1367,29/09/1974,11.5
1368,30/09/1974,11.5
1369,01/10/1974,11.5
1370,02/10/1974,11.5
1371,03/10/1974,11.5
1372,04/10/1974,11.5
1373,05/10/1974,11.5
1374,06/10/1974,11.5
1375,07/10/1974,11.5
1376,08/10/1974,11.5
1377,09/10/1974,11.5
1378,10/10/1974,11.5
1379,11/10/1974,11.5
1380,12/10/1974,11.5
1381,13/10/1974,11.5
1382,14/10/1974,11.5
1383,15/10/1974,11.5
1384,16/10/1974,11.5
1385,17/10/1974,11.5
1386,18/10/1974,11.5
1387,19/10/1974,11.5
1388,20/10/1974,11.5
1389,21/10/1974,11.5
1390,22/10/1974,11.5
1391,23/10/1974,11.5
1392,24/10/1974,11.5
1393,25/10/1974,11.5
1394,26/10/1974,11.5
1395,27/10/1974,11.5
1396,28/10/1974,11.5
1397,29/10/1974,11.5
1398,30/10/1974,11.5
1399,31/10/1974,11.5
1400,01/11/1974,11.5
1401,02/11/1974,11.5
1402,03/11/1974,11.5
1403,04/11/1974,11.5
1404,05/11/1974,11.5
1405,06/11/1974,11.5
1406,07/11/1974,11.5
1407,08/11/1974,11.5
1408,09/11/1974,11.5
1409,10/11/1974,11.5
1410,11/11/1974,11.5
1411,12/11/1974,11.5
1412,13/11/1974,11.5
1413,14/11/1974,11.5
1414,15/11/1974,11.5
1415,16/11/1974,11.5
1416,17/11/1974,11.5
1417,18/11/1974,11.5
1418,19/11/1974,11.5
1419,20/11/1974,11.5
1420,21/11/1974,11.5
1421,22/11/1974,11.5
1422,23/11/1974,11.5
1423,24/11/1974,11.5
1424,25/11/1974,11.5
1425,26/11/1974,11.5
1426,27/11/1974,11.5
1427,28/11/1974,11.5
1428,29/11/1974,11.5
1429,30/11/1974,11.5
1430,01/12/1974,11.5
1431,02/12/1974,11.5
1432,03/12/1974,11.5
1433,04/12/1974,11.5
1434,05/12/1974,11.5
1435,06/12/1974,11.5
1436,07/12/1974,11.5
1437,08/12/1974,11.5
1438,09/12/1974,11.5
1439,10/12/1974,11.5
1440,11/12/1974,11.5
1441,12/12/1974,11.5
1442,13/12/1974,11.5
1443,14/12/1974,11.5
1444,15/12/1974,11.5
1445,16/12/1974,11.5
1446,17/12/1974,11.5
1447,18/12/1974,11.5
1448,19/12/1974,11.5
1449,20/12/1974,11.5
1450,21/12/1974,11.5
1451,22/12/1974,11.5
1452,23/12/1974,11.5
1453,24/12/1974,11.5
1454,25/12/1974,11.5
1455,26/12/1974,11.5
1456,27/12/1974,11.5
1457,28/12/1974,11.5
1458,29/12/1974,11.5
1459,30/12/1974,11.5
1460,31/12/1974,11.5
1461,01/01/1975,11.5
1462,02/01/1975,11.5
1463,03/01/1975,11.5
1464,04/01/1975,11.5
1465,05/01/1975,11.5
1466,06/01/1975,11.5
1467,07/01/1975,11.5
1468,08/01/1975,11.5
1469,09/01/1975,11.5
1470,10/01/1975,11.5
1471,11/01/1975,11.5
1472,12/01/1975,11.5
1473,13/01/1975,11.5
1474,14/01/1975,11.5
1475,15/01/1975,11.5
1476,16/01/1975,11.5
1477,17/01/1975,11.5
1478,18/01/1975,11.5
1479,19/01/1975,11.5
1480,20/01/1975,11.25
1481,21/01/1975,11.25
1482,22/01/1975,11.25
1483,23/01/1975,11.25
1484,24/01/1975,11.25
1485,25/01/1975,11.25
1486,26/01/1975,11.25
1487,27/01/1975,11.0
1488,28/01/1975,11.0
1489,29/01/1975,11.0
1490,30/01/1975,11.0
1491,31/01/1975,11.0
1492,01/02/1975,11.0
1493,02/02/1975,11.0
1494,03/02/1975,11.0
1495,04/02/1975,11.0
1496,05/02/1975,11.0
1497,06/02/1975,11.0
1498,07/02/1975,11.0
1499,08/02/1975,11.0
1500,09/02/1975,11.0
1501,10/02/1975,10.75
1502,11/02/1975,10.75
1503,12/02/1975,10.75
1504,13/02/1975,10.75
1505,14/02/1975,10.75
1506,15/02/1975,10.75
1507,16/02/1975,10.75
1508,17/02/1975,10.5
1509,18/02/1975,10.5
1510,19/02/1975,10.5
1511,20/02/1975,10.5
1512,21/02/1975,10.5
1513,22/02/1975,10.5
1514,23/02/1975,10.5
1515,24/02/1975,10.5
1516,25/02/1975,10.5
1517,26/02/1975,10.5
1518,27/02/1975,10.5
1519,28/02/1975,10.5
1520,01/03/1975,10.5
1521,02/03/1975,10.5
1522,03/03/1975,10.5
1523,04/03/1975,10.5
1524,05/03/1975,10.5
1525,06/03/1975,10.5
1526,07/03/1975,10.5
1527,08/03/1975,10.5
1528,09/03/1975,10.5
1529,10/03/1975,10.25
1530,11/03/1975,10.25
1531,12/03/1975,10.25
1532,13/03/1975,10.25
1533,14/03/1975,10.25
1534,15/03/1975,10.25
1535,16/03/1975,10.25
1536,17/03/1975,10.25
1537,18/03/1975,10.25
1538,19/03/1975,10.25
1539,20/03/1975,10.25
1540,21/03/1975,10.25
1541,22/03/1975,10.25
1542,23/03/1975,10.25
1543,24/03/1975,10.0
1544,25/03/1975,10.0
1545,26/03/1975,10.0
1546,27/03/1975,10.0
1547,28/03/1975,10.0
1548,29/03/1975,10.0
1549,30/03/1975,10.0
1550,31/03/1975,10.0
1551,01/04/1975,10.0
1552,02/04/1975,10.0
1553,03/04/1975,10.0
1554,04/04/1975,10.0
1555,05/04/1975,10.0
1556,06/04/1975,10.0
1557,07/04/1975,10.0
1558,08/04/1975,10.0
1559,09/04/1975,10.0
1560,10/04/1975,10.0
1561,11/04/1975,10.0
1562,12/04/1975,10.0
1563,13/04/1975,10.0
1564,14/04/1975,10.0
1565,15/04/1975,10.0
1566,16/04/1975,10.0
1567,17/04/1975,10.0
1568,18/04/1975,10.0
1569,19/04/1975,10.0
1570,20/04/1975,10.0
1571,21/04/1975,9.75
1572,22/04/1975,9.75
1573,23/04/1975,9.75
1574,24/04/1975,9.75
1575,25/04/1975,9.75
1576,26/04/1975,9.75
1577,27/04/1975,9.75
1578,28/04/1975,9.75
1579,29/04/1975,9.75
1580,30/04/1975,9.75
1581,01/05/1975,9.75
1582,02/05/1975,9.75
1583,03/05/1975,9.75
1584,04/05/1975,9.75
1585,05/05/1975,10.0
1586,06/05/1975,10.0
1587,07/05/1975,10.0
1588,08/05/1975,10.0
1589,09/05/1975,10.0
1590,10/05/1975,10.0
1591,11/05/1975,10.0
1592,12/05/1975,10.0
1593,13/05/1975,10.0
1594,14/05/1975,10.0
1595,15/05/1975,10.0
1596,16/05/1975,10.0
1597,17/05/1975,10.0
1598,18/05/1975,10.0
1599,19/05/1975,10.0
1600,20/05/1975,10.0
1601,21/05/1975,10.0
1602,22/05/1975,10.0
1603,23/05/1975,10.0
1604,24/05/1975,10.0
1605,25/05/1975,10.0
1606,26/05/1975,10.0
1607,27/05/1975,10.0
1608,28/05/1975,10.0
1609,29/05/1975,10.0
1610,30/05/1975,10.0
1611,31/05/1975,10.0
1612,01/06/1975,10.0
1613,02/06/1975,10.0
1614,03/06/1975,10.0
1615,04/06/1975,10.0
1616,05/06/1975,10.0
1617,06/06/1975,10.0
1618,07/06/1975,10.0
1619,08/06/1975,10.0
1620,09/06/1975,10.0
1621,10/06/1975,10.0
1622,11/06/1975,10.0
1623,12/06/1975,10.0
1624,13/06/1975,10.0
1625,14/06/1975,10.0
1626,15/06/1975,10.0
1627,16/06/1975,10.0
1628,17/06/1975,10.0
1629,18/06/1975,10.0
1630,19/06/1975,10.0
1631,20/06/1975,10.0
1632,21/06/1975,10.0
1633,22/06/1975,10.0
1634,23/06/1975,10.0
1635,24/06/1975,10.0
1636,25/06/1975,10.0
1637,26/06/1975,10.0
1638,27/06/1975,10.0
1639,28/06/1975,10.0
1640,29/06/1975,10.0
1641,30/06/1975,10.0
1642,01/07/1975,10.0
1643,02/07/1975,10.0
1644,03/07/1975,10.0
1645,04/07/1975,10.0
1646,05/07/1975,10.0
1647,06/07/1975,10.0
1648,07/07/1975,10.0
1649,08/07/1975,10.0
1650,09/07/1975,10.0
1651,10/07/1975,10.0
1652,11/07/1975,10.0
1653,12/07/1975,10.0
1654,13/07/1975,10.0
1655,14/07/1975,10.0
1656,15/07/1975,10.0
1657,16/07/1975,10.0
1658,17/07/1975,10.0
1659,18/07/1975,10.0
1660,19/07/1975,10.0
1661,20/07/1975,10.0
1662,21/07/1975,10.0
1663,22/07/1975,10.0
1664,23/07/1975,10.0
1665,24/07/1975,10.0
1666,25/07/1975,10.0
1667,26/07/1975,10.0
1668,27/07/1975,10.0
1669,28/07/1975,11.0
1670,29/07/1975,11.0
1671,30/07/1975,11.0
1672,31/07/1975,11.0
1673,01/08/1975,11.0
1674,02/08/1975,11.0
1675,03/08/1975,11.0
1676,04/08/1975,11.0
1677,05/08/1975,11.0
1678,06/08/1975,11.0
1679,07/08/1975,11.0
1680,08/08/1975,11.0
1681,09/08/1975,11.0
1682,10/08/1975,11.0
1683,11/08/1975,11.0
1684,12/08/1975,11.0
1685,13/08/1975,11.0
1686,14/08/1975,11.0
1687,15/08/1975,11.0
1688,16/08/1975,11.0
1689,17/08/1975,11.0
1690,18/08/1975,11.0
1691,19/08/1975,11.0
1692,20/08/1975,11.0
1693,21/08/1975,11.0
1694,22/08/1975,11.0
1695,23/08/1975,11.0
1696,24/08/1975,11.0
1697,25/08/1975,11.0
1698,26/08/1975,11.0
1699,27/08/1975,11.0
1700,28/08/1975,11.0
1701,29/08/1975,11.0
1702,30/08/1975,11.0
1703,31/08/1975,11.0
1704,01/09/1975,11.0
1705,02/09/1975,11.0
1706,03/09/1975,11.0
1707,04/09/1975,11.0
1708,05/09/1975,11.0
1709,06/09/1975,11.0
1710,07/09/1975,11.0
1711,08/09/1975,11.0
1712,09/09/1975,11.0
1713,10/09/1975,11.0
1714,11/09/1975,11.0
1715,12/09/1975,11.0
1716,13/09/1975,11.0
1717,14/09/1975,11.0
1718,15/09/1975,11.0
1719,16/09/1975,11.0
1720,17/09/1975,11.0
1721,18/09/1975,11.0
1722,19/09/1975,11.0
1723,20/09/1975,11.0
1724,21/09/1975,11.0
1725,22/09/1975,11.0
1726,23/09/1975,11.0
1727,24/09/1975,11.0
1728,25/09/1975,11.0
1729,26/09/1975,11.0
1730,27/09/1975,11.0
1731,28/09/1975,11.0
1732,29/09/1975,11.0
1733,30/09/1975,11.0
1734,01/10/1975,11.0
1735,02/10/1975,11.0
1736,03/10/1975,11.0
1737,04/10/1975,11.0
1738,05/10/1975,11.0
1739,06/10/1975,12.0
1740,07/10/1975,12.0
1741,08/10/1975,12.0
1742,09/10/1975,12.0
1743,10/10/1975,12.0
1744,11/10/1975,12.0
1745,12/10/1975,12.0
1746,13/10/1975,12.0
1747,14/10/1975,12.0
1748,15/10/1975,12.0
1749,16/10/1975,12.0
1750,17/10/1975,12.0
1751,18/10/1975,12.0
1752,19/10/1975,12.0
1753,20/10/1975,12.0
1754,21/10/1975,12.0
1755,22/10/1975,12.0
1756,23/10/1975,12.0
1757,24/10/1975,12.0
1758,25/10/1975,12.0
1759,26/10/1975,12.0
1760,27/10/1975,12.0
1761,28/10/1975,12.0
1762,29/10/1975,12.0
1763,30/10/1975,12.0
1764,31/10/1975,12.0
1765,01/11/1975,12.0
1766,02/11/1975,12.0
1767,03/11/1975,12.0
1768,04/11/1975,12.0
1769,05/11/1975,12.0
1770,06/11/1975,12.0
1771,07/11/1975,12.0
1772,08/11/1975,12.0
1773,09/11/1975,12.0
1774,10/11/1975,12.0
1775,11/11/1975,12.0
1776,12/11/1975,12.0
1777,13/11/1975,12.0
1778,14/11/1975,12.0
1779,15/11/1975,12.0
1780,16/11/1975,12.0
1781,17/11/1975,11.75
1782,18/11/1975,11.75
1783,19/11/1975,11.75
1784,20/11/1975,11.75
1785,21/11/1975,11.75
1786,22/11/1975,11.75
1787,23/11/1975,11.75
1788,24/11/1975,11.75
1789,25/11/1975,11.75
1790,26/11/1975,11.75
1791,27/11/1975,11.75
1792,28/11/1975,11.75
1793,29/11/1975,11.75
1794,30/11/1975,11.75
1795,01/12/1975,11.5
1796,02/12/1975,11.5
1797,03/12/1975,11.5
1798,04/12/1975,11.5
1799,05/12/1975,11.5
1800,06/12/1975,11.5
1801,07/12/1975,11.5
1802,08/12/1975,11.5
1803,09/12/1975,11.5
1804,10/12/1975,11.5
1805,11/12/1975,11.5
1806,12/12/1975,11.5
1807,13/12/1975,11.5
1808,14/12/1975,11.5
1809,15/12/1975,11.5
1810,16/12/1975,11.5
1811,17/12/1975,11.5
1812,18/12/1975,11.5
1813,19/12/1975,11.5
1814,20/12/1975,11.5
1815,21/12/1975,11.5
1816,22/12/1975,11.5
1817,23/12/1975,11.5
1818,24/12/1975,11.5
1819,25/12/1975,11.5
1820,26/12/1975,11.5
1821,27/12/1975,11.5
1822,28/12/1975,11.5
1823,29/12/1975,11.25
1824,30/12/1975,11.25
1825,31/12/1975,11.25
1826,01/01/1976,11.25
1827,02/01/1976,11.25
1828,03/01/1976,11.25
1829,04/01/1976,11.25
1830,05/01/1976,11.0
1831,06/01/1976,11.0
1832,07/01/1976,11.0
1833,08/01/1976,11.0
1834,09/01/1976,11.0
1835,10/01/1976,11.0
1836,11/01/1976,11.0
1837,12/01/1976,11.0
1838,13/01/1976,11.0
1839,14/01/1976,11.0
1840,15/01/1976,11.0
1841,16/01/1976,11.0
1842,17/01/1976,11.0
1843,18/01/1976,11.0
1844,19/01/1976,10.75
1845,20/01/1976,10.75
1846,21/01/1976,10.75
1847,22/01/1976,10.75
1848,23/01/1976,10.75
1849,24/01/1976,10.75
1850,25/01/1976,10.75
1851,26/01/1976,10.5
1852,27/01/1976,10.5
1853,28/01/1976,10.5
1854,29/01/1976,10.5
1855,30/01/1976,10.5
1856,31/01/1976,10.5
1857,01/02/1976,10.5
1858,02/02/1976,10.0
1859,03/02/1976,10.0
1860,04/02/1976,10.0
1861,05/02/1976,10.0
1862,06/02/1976,10.0
1863,07/02/1976,10.0
1864,08/02/1976,10.0
1865,09/02/1976,9.5
1866,10/02/1976,9.5
1867,11/02/1976,9.5
1868,12/02/1976,9.5
1869,13/02/1976,9.5
1870,14/02/1976,9.5
1871,15/02/1976,9.5
1872,16/02/1976,9.5
1873,17/02/1976,9.5
1874,18/02/1976,9.5
1875,19/02/1976,9.5
1876,20/02/1976,9.5
1877,21/02/1976,9.5
1878,22/02/1976,9.5
1879,23/02/1976,9.5
1880,24/02/1976,9.5
1881,25/02/1976,9.5
1882,26/02/1976,9.5
1883,27/02/1976,9.5
1884,28/02/1976,9.5
1885,29/02/1976,9.5
1886,01/03/1976,9.25
1887,02/03/1976,9.25
1888,03/03/1976,9.25
1889,04/03/1976,9.25
1890,05/03/1976,9.25
1891,06/03/1976,9.25
1892,07/03/1976,9.25
1893,08/03/1976,9.0
1894,09/03/1976,9.0
1895,10/03/1976,9.0
1896,11/03/1976,9.0
1897,12/03/1976,9.0
1898,13/03/1976,9.0
1899,14/03/1976,9.0
1900,15/03/1976,9.0
1901,16/03/1976,9.0
1902,17/03/1976,9.0
1903,18/03/1976,9.0
1904,19/03/1976,9.0
1905,20/03/1976,9.0
1906,21/03/1976,9.0
1907,22/03/1976,9.0
1908,23/03/1976,9.0
1909,24/03/1976,9.0
1910,25/03/1976,9.0
1911,26/03/1976,9.0
1912,27/03/1976,9.0
1913,28/03/1976,9.0
1914,29/03/1976,9.0
1915,30/03/1976,9.0
1916,31/03/1976,9.0
1917,01/04/1976,9.0
1918,02/04/1976,9.0
1919,03/04/1976,9.0
1920,04/04/1976,9.0
1921,05/04/1976,9.0
1922,06/04/1976,9.0
1923,07/04/1976,9.0
1924,08/04/1976,9.0
1925,09/04/1976,9.0
1926,10/04/1976,9.0
1927,11/04/1976,9.0
1928,12/04/1976,9.0
1929,13/04/1976,9.0
1930,14/04/1976,9.0
1931,15/04/1976,9.0
1932,16/04/1976,9.0
1933,17/04/1976,9.0
1934,18/04/1976,9.0
1935,19/04/1976,9.0
1936,20/04/1976,9.0
1937,21/04/1976,9.0
1938,22/04/1976,9.0
1939,23/04/1976,9.0
1940,24/04/1976,9.0
1941,25/04/1976,9.0
1942,26/04/1976,10.5
1943,27/04/1976,10.5
1944,28/04/1976,10.5
1945,29/04/1976,10.5
1946,30/04/1976,10.5
1947,01/05/1976,10.5
1948,02/05/1976,10.5
1949,03/05/1976,10.5
1950,04/05/1976,10.5
1951,05/05/1976,10.5
1952,06/05/1976,10.5
1953,07/05/1976,10.5
1954,08/05/1976,10.5
1955,09/05/1976,10.5
1956,10/05/1976,10.5
1957,11/05/1976,10.5
1958,12/05/1976,10.5
1959,13/05/1976,10.5
1960,14/05/1976,10.5
1961,15/05/1976,10.5
1962,16/05/1976,10.5
1963,17/05/1976,10.5
1964,18/05/1976,10.5
1965,19/05/1976,10.5
1966,20/05/1976,10.5
1967,21/05/1976,10.5
1968,22/05/1976,10.5
1969,23/05/1976,10.5
1970,24/05/1976,11.5
1971,25/05/1976,11.5
1972,26/05/1976,11.5
1973,27/05/1976,11.5
1974,28/05/1976,11.5
1975,29/05/1976,11.5
1976,30/05/1976,11.5
1977,31/05/1976,11.5
1978,01/06/1976,11.5
1979,02/06/1976,11.5
1980,03/06/1976,11.5
1981,04/06/1976,11.5
1982,05/06/1976,11.5
1983,06/06/1976,11.5
1984,07/06/1976,11.5
1985,08/06/1976,11.5
1986,09/06/1976,11.5
1987,10/06/1976,11.5
1988,11/06/1976,11.5
1989,12/06/1976,11.5
1990,13/06/1976,11.5
1991,14/06/1976,11.5
1992,15/06/1976,11.5
1993,16/06/1976,11.5
1994,17/06/1976,11.5
1995,18/06/1976,11.5
1996,19/06/1976,11.5
1997,20/06/1976,11.5
1998,21/06/1976,11.5
1999,22/06/1976,11.5
2000,23/06/1976,11.5
2001,24/06/1976,11.5
2002,25/06/1976,11.5
2003,26/06/1976,11.5
2004,27/06/1976,11.5
2005,28/06/1976,11.5
2006,29/06/1976,11.5
2007,30/06/1976,11.5
2008,01/07/1976,11.5
2009,02/07/1976,11.5
2010,03/07/1976,11.5
2011,04/07/1976,11.5
2012,05/07/1976,11.5
2013,06/07/1976,11.5
2014,07/07/1976,11.5
2015,08/07/1976,11.5
2016,09/07/1976,11.5
2017,10/07/1976,11.5
2018,11/07/1976,11.5
2019,12/07/1976,11.5
2020,13/07/1976,11.5
2021,14/07/1976,11.5
2022,15/07/1976,11.5
2023,16/07/1976,11.5
2024,17/07/1976,11.5
2025,18/07/1976,11.5
2026,19/07/1976,11.5
2027,20/07/1976,11.5
2028,21/07/1976,11.5
2029,22/07/1976,11.5
2030,23/07/1976,11.5
2031,24/07/1976,11.5
2032,25/07/1976,11.5
2033,26/07/1976,11.5
2034,27/07/1976,11.5
2035,28/07/1976,11.5
2036,29/07/1976,11.5
2037,30/07/1976,11.5
2038,31/07/1976,11.5
2039,01/08/1976,11.5
2040,02/08/1976,11.5
2041,03/08/1976,11.5
2042,04/08/1976,11.5
2043,05/08/1976,11.5
2044,06/08/1976,11.5
2045,07/08/1976,11.5
2046,08/08/1976,11.5
2047,09/08/1976,11.5
2048,10/08/1976,11.5
2049,11/08/1976,11.5
2050,12/08/1976,11.5
2051,13/08/1976,11.5
2052,14/08/1976,11.5
2053,15/08/1976,11.5
2054,16/08/1976,11.5
2055,17/08/1976,11.5
2056,18/08/1976,11.5
2057,19/08/1976,11.5
2058,20/08/1976,11.5
2059,21/08/1976,11.5
2060,22/08/1976,11.5
2061,23/08/1976,11.5
2062,24/08/1976,11.5
2063,25/08/1976,11.5
2064,26/08/1976,11.5
2065,27/08/1976,11.5
2066,28/08/1976,11.5
2067,29/08/1976,11.5
2068,30/08/1976,11.5
