prod,prodname,rst4submarket,NPM,pricepercal,npacks 
19,"Ready meals","Indian",-4,.62511091,9352
19,"Ready meals","Indian",-3,.58101108,20656
19,"Ready meals","Indian",-2,.48061262,14461
19,"Ready meals","Indian",-1,.4675153,28512
19,"Ready meals","Indian",0,.51116315,16733
19,"Ready meals","Indian",1,.43404706,8700
19,"Ready meals","Indian",2,.5288468,3753
19,"Ready meals","Indian",3,.51870517,1167
19,"Ready meals","Indian",4,.67656045,667
19,"Ready meals","Indian",5,.47663513,473
19,"Ready meals","Indian",6,.52215649,516
19,"Ready meals","Indian",9,.41533746,508
19,"Ready meals","Indian",10,.33965851,445
19,"Ready meals","Indian",11,.16044199,117
19,"Ready meals","Indian",12,.31141353,493
19,"Ready meals","Ingredients",-8,.72462505,991
19,"Ready meals","Ingredients",-6,.73004695,697
19,"Ready meals","Italian",-7,.648337,113
19,"Ready meals","Italian",-6,.51250817,108
19,"Ready meals","Italian",-5,.66075242,770
19,"Ready meals","Italian",-4,.64291643,5868
19,"Ready meals","Italian",-3,.56284957,11099
19,"Ready meals","Italian",-2,.53739058,24389
19,"Ready meals","Italian",-1,.46411237,35922
19,"Ready meals","Italian",0,.4432901,44734
19,"Ready meals","Italian",1,.41995212,30592
19,"Ready meals","Italian",2,.43221023,11528
19,"Ready meals","Italian",3,.47325179,11739
19,"Ready meals","Italian",4,.38831378,6341
19,"Ready meals","Italian",5,.36013666,1485
19,"Ready meals","Italian",6,.30890182,423
19,"Ready meals","Italian",10,.21687889,336
19,"Ready meals","Italian",11,.85811861,292
19,"Ready meals","Italian",12,.65765681,146
19,"Ready meals","Italian",13,.38417157,77
19,"Ready meals","Italian",15,.562249,40
19,"Ready meals","Italian",16,.41811847,67
19,"Ready meals","Italian",17,.154879,111
19,"Ready meals","Kievs",-1,.25661752,1006
19,"Ready meals","Kievs",0,.1906864,2072
19,"Ready meals","Kievs",1,.21810368,2995
19,"Ready meals","Kievs",2,.2781765,3628
19,"Ready meals","Kievs",3,.26239463,2626
19,"Ready meals","Kievs",4,.41476969,936
19,"Ready meals","Kievs",5,.12165374,963
19,"Ready meals","Kievs",10,.20701763,3302
19,"Ready meals","Kievs",11,.28373368,711
19,"Ready meals","Kievs",12,.11942456,987
19,"Ready meals","Kievs",13,.21490399,2619
19,"Ready meals","Kievs",14,.08004073,1868
19,"Ready meals","Kievs",15,.17554993,1745
19,"Ready meals","Kievs",16,.0871598,61
19,"Ready meals","Long Spaghetti",-2,.11475585,4217
19,"Ready meals","Long Spaghetti",-1,.12880839,1053
19,"Ready meals","Long Spaghetti",0,.23536959,11375
19,"Ready meals","Long Spaghetti",1,.17834164,3056
19,"Ready meals","Long Spaghetti",2,.12183563,1956
19,"Ready meals","Macaroni",1,.30875402,629
19,"Ready meals","Macaroni",2,.24774643,3982
19,"Ready meals","Macaroni",3,.20457766,3457
19,"Ready meals","Macaroni",4,.23806837,1297
19,"Ready meals","Marinades",-2,.51074134,183
19,"Ready meals","Marinades",-1,.60002243,85
19,"Ready meals","Marinades",0,.36105918,1465
19,"Ready meals","Marinades",1,.24096557,2440
19,"Ready meals","Marinades",2,.2497535,225
19,"Ready meals","Marinades",3,.22843118,594
19,"Ready meals","Marinades",4,.22901355,62
19,"Ready meals","Marinades",5,.11439612,107
19,"Ready meals","Marinades",8,.33014353,57
19,"Ready meals","Marinades",10,.14995013,58
19,"Ready meals","Marinades",11,.10826857,83
19,"Ready meals","Mexican",-6,.63479255,1169
19,"Ready meals","Mexican",-5,.54527403,544
19,"Ready meals","Mexican",-4,.70740696,1827
19,"Ready meals","Mexican",-3,.55972871,2652
19,"Ready meals","Mexican",-2,.51322689,3354
19,"Ready meals","Mexican",-1,.4224468,5933
19,"Ready meals","Mexican",0,.53217175,2151
19,"Ready meals","Mexican",1,.43065193,771
19,"Ready meals","Mexican",2,.41235362,732
19,"Ready meals","Mexican",3,.61102497,511
19,"Ready meals","Mexican",4,.51372548,5
19,"Ready meals","Mexican",12,.21276947,58
19,"Ready meals","Mexican",14,.28310098,97
19,"Ready meals","Microchips",-2,.27373346,8416
19,"Ready meals","Microchips",-1,.27599484,6825
19,"Ready meals","Microchips",2,.22172731,379
19,"Ready meals","Miscellaneous Svry Prods",1,.18141618,84
19,"Ready meals","Miscellaneous Svry Prods",4,.30452691,110
19,"Ready meals","Natural",0,.63771547,169
19,"Ready meals","Natural",2,.79351598,45
19,"Ready meals","Nuggets",-4,.78687262,88
19,"Ready meals","Nuggets",-2,.09900668,994
19,"Ready meals","Nuggets",-1,.22274125,967
19,"Ready meals","Nuggets",0,.16808864,833
19,"Ready meals","Nuggets",1,.1706127,5794
19,"Ready meals","Nuggets",2,.15371276,6969
19,"Ready meals","Nuggets",3,.22131729,1703
19,"Ready meals","Nuggets",11,.14855072,60
19,"Ready meals","Nuggets",12,.43898549,127
19,"Ready meals","Oriental",-6,.90965146,29
19,"Ready meals","Oriental",-5,.80778607,111
19,"Ready meals","Oriental",-4,.6926556,84
19,"Ready meals","Oriental",-3,.71524634,698
19,"Ready meals","Oriental",-2,.58490494,2202
19,"Ready meals","Oriental",-1,.5838755,2129
19,"Ready meals","Oriental",0,.64028909,4012
19,"Ready meals","Oriental",1,.85022351,470
19,"Ready meals","Oriental",2,.72256471,2376
19,"Ready meals","Oriental",3,.87778324,352
19,"Ready meals","Oriental",4,.44949806,120
19,"Ready meals","Oriental",5,.83843201,38
19,"Ready meals","Oriental",6,.43019664,629
19,"Ready meals","Oriental",7,1.02897,129
19,"Ready meals","Oriental",11,.70049215,522
19,"Ready meals","Oriental",16,.36131889,124
19,"Ready meals","Other European",-6,.86454928,26
19,"Ready meals","Other European",-5,.52454338,195
19,"Ready meals","Other European",-4,1.2727273,1
19,"Ready meals","Other European",-3,.57350924,1161
19,"Ready meals","Other European",-2,.63178642,2627
19,"Ready meals","Other European",-1,.51460843,4751
19,"Ready meals","Other European",0,.73986152,669
19,"Ready meals","Other European",1,.39513357,2770
19,"Ready meals","Other European",2,.51388856,2176
19,"Ready meals","Other European",3,.2633722,3960
19,"Ready meals","Other European",4,.30927323,712
19,"Ready meals","Other European",5,.45455379,67
19,"Ready meals","Other European",10,.16966922,1001
19,"Ready meals","Other European",11,.16643601,1159
19,"Ready meals","Other European",12,.19307919,3847
19,"Ready meals","Other European",18,.31459496,154
19,"Ready meals","Other Frozen Foods",-8,.61325487,10525
19,"Ready meals","Other Frozen Foods",-7,.87500002,169
19,"Ready meals","Other Frozen Foods",-6,.4562082,10511
19,"Ready meals","Other Frozen Foods",-5,.5041087,2285
19,"Ready meals","Other Frozen Foods",-4,.31441521,551
19,"Ready meals","Other Frozen Foods",-3,.331027,2131
19,"Ready meals","Other Frozen Foods",-2,.36611615,5616
19,"Ready meals","Other Frozen Foods",-1,.38590556,8035
19,"Ready meals","Other Frozen Foods",0,.33840616,10040
19,"Ready meals","Other Frozen Foods",1,.32736801,8241
19,"Ready meals","Other Frozen Foods",2,.24935762,10250
19,"Ready meals","Other Frozen Foods",3,.27500958,1468
19,"Ready meals","Other Frozen Foods",4,.25950351,3329
19,"Ready meals","Other Frozen Foods",5,.19620363,293
19,"Ready meals","Other Frozen Foods",6,.51223777,39
19,"Ready meals","Other Frozen Foods",7,.28290331,322
19,"Ready meals","Other Frozen Foods",8,.20156192,1956
19,"Ready meals","Other Frozen Foods",9,.23404961,1183
19,"Ready meals","Other Frozen Foods",10,.214407,3277
19,"Ready meals","Other Frozen Foods",11,.20943864,3003
19,"Ready meals","Other Frozen Foods",12,.23247921,372
19,"Ready meals","Other Frozen Foods",13,.1053011,587
19,"Ready meals","Other Frozen Foods",14,.34435053,867
19,"Ready meals","Other Frozen Foods",15,.19541887,567
19,"Ready meals","Other Frozen Foods",17,.23518211,2553
19,"Ready meals","Other Frozen Foods",18,.15627952,514
19,"Ready meals","Other Frozen Foods",23,.42674035,503
19,"Ready meals","Other Frozen Foods",24,.40398214,86
19,"Ready meals","Other International",-6,.80101455,118
19,"Ready meals","Other International",-5,.63700283,42
19,"Ready meals","Other International",-4,.79910165,821
19,"Ready meals","Other International",-3,.62174081,1068
19,"Ready meals","Other International",-2,.72802219,138
19,"Ready meals","Other International",-1,.58117802,642
19,"Ready meals","Other International",0,.71890631,807
19,"Ready meals","Other International",1,.71929384,439
19,"Ready meals","Other International",2,.88120734,32
19,"Ready meals","Other International",5,.23476984,106
19,"Ready meals","Other International",10,.42990124,89
19,"Ready meals","Other International",11,.2690329,1054
19,"Ready meals","Other International",12,.64173675,90
19,"Ready meals","Other International",13,.42738021,8
19,"Ready meals","Other International",14,.60408954,108
19,"Ready meals","Other International",20,.1328102,107
19,"Ready meals","Other International",21,.10726703,843
19,"Ready meals","Other International",23,.0927879,128
19,"Ready meals","Other Meal Centres",-6,.5357143,63
19,"Ready meals","Other Meal Centres",-5,1.0320241,3938
19,"Ready meals","Other Meal Centres",-4,.7855863,4960
19,"Ready meals","Other Meal Centres",-3,.58997254,4696
19,"Ready meals","Other Meal Centres",-2,.40369808,397
19,"Ready meals","Other Meal Centres",-1,.52028664,325
19,"Ready meals","Other Meal Centres",0,.36729467,775
19,"Ready meals","Other Meal Centres",1,.56279956,3081
19,"Ready meals","Other Meal Centres",3,.50907733,71
19,"Ready meals","Other Meal Centres",6,.32881389,88
19,"Ready meals","Other Meal Centres",8,.36291322,99
19,"Ready meals","Other Meal Centres",9,.29176379,403
19,"Ready meals","Other Meal Centres",10,.21459227,2
19,"Ready meals","Other Meal Centres",15,.2936775,18
19,"Ready meals","Other Snacks",-5,.32015066,9
19,"Ready meals","Other Snacks",-4,.27427866,607
19,"Ready meals","Other Snacks",-3,.31877919,2307
19,"Ready meals","Other Snacks",-2,.44249166,918
19,"Ready meals","Other Snacks",-1,.50123525,1661
19,"Ready meals","Other Snacks",0,.63694231,1327
19,"Ready meals","Other Snacks",1,.60556603,1722
19,"Ready meals","Other Snacks",2,.57416545,3273
19,"Ready meals","Other Snacks",3,.50685779,2301
19,"Ready meals","Other Snacks",4,.41237079,2560
19,"Ready meals","Other Snacks",5,.38685687,387
19,"Ready meals","Other Snacks",6,.62409898,382
19,"Ready meals","Other Snacks",7,.99788711,306
19,"Ready meals","Other Snacks",8,.46009792,289
19,"Ready meals","Other Snacks",9,.53365987,2289
19,"Ready meals","Other Snacks",10,.47710899,1501
19,"Ready meals","Other Snacks",11,.449654,232
19,"Ready meals","Other Snacks",12,.54212721,1007
19,"Ready meals","Other Snacks",13,.48121364,3656
19,"Ready meals","Other Snacks",14,.53835001,1109
19,"Ready meals","Other Snacks",15,.31114702,1733
19,"Ready meals","Other Snacks",16,.37154442,510
19,"Ready meals","Other Snacks",17,.60936402,125
19,"Ready meals","Other Snacks",18,.34288225,1376
19,"Ready meals","Other Snacks",19,.44135866,190
19,"Ready meals","Other Snacks",20,.61114091,153
19,"Ready meals","Other Snacks",21,.51882788,514
19,"Ready meals","Other Snacks",22,.41430073,74
19,"Ready meals","Other Snacks",23,.60551307,479
19,"Ready meals","Other Snacks",24,.79787233,16
19,"Ready meals","Oven Chips",-4,.07943252,1154
19,"Ready meals","Oven Chips",-3,.12202201,2798
19,"Ready meals","Oven Chips",-2,.10482888,25026
19,"Ready meals","Oven Chips",-1,.10115136,61458
19,"Ready meals","Oven Chips",0,.10690281,28649
19,"Ready meals","Oven Chips",1,.14157348,8678
19,"Ready meals","Oven Chips",2,.25141008,3012
19,"Ready meals","Oven Chips",3,.09490118,553
19,"Ready meals","Oven Chips",4,.17241996,574
19,"Ready meals","Oven Chips",5,.06772065,135
19,"Ready meals","Oven Chips",8,.05857749,1249
19,"Ready meals","Pakoras",-3,.35725232,52
19,"Ready meals","Pakoras",-2,.35573894,464
19,"Ready meals","Pakoras",0,.41712688,230
19,"Ready meals","Pakoras",2,.21284746,1111
19,"Ready meals","Pakoras",3,.06053606,53
19,"Ready meals","Pakoras",9,.1790694,27
19,"Ready meals","Pastes+Spreads",16,.63113896,363
19,"Ready meals","Pastes+Spreads",18,.75425277,8
19,"Ready meals","Pasties",3,.87252114,152
19,"Ready meals","Pasties",10,.85969814,14
19,"Ready meals","Pasties",13,.20692884,1
19,"Ready meals","Pasties",15,.92138932,145
19,"Ready meals","Pate",2,.48249408,290
19,"Ready meals","Pate",3,.47732877,420
19,"Ready meals","Pate",4,.58268672,357
19,"Ready meals","Pate",7,.60803169,2
19,"Ready meals","Pate",8,.80024623,75
19,"Ready meals","Pate",10,.75204739,511
19,"Ready meals","Pate",11,.77796102,675
19,"Ready meals","Pate",12,.51883571,1435
19,"Ready meals","Pate",13,.4251018,3927
19,"Ready meals","Pate",14,.48173759,2266
19,"Ready meals","Pate",15,.33823379,4142
19,"Ready meals","Pate",16,.4550392,12566
19,"Ready meals","Pate",17,.26494895,3469
19,"Ready meals","Pate",18,.36987116,5489
19,"Ready meals","Pate",19,.32236408,5368
19,"Ready meals","Pate",20,.27710098,7744
19,"Ready meals","Pate",21,.21751866,3256
19,"Ready meals","Pate",22,.27566475,878
19,"Ready meals","Pate",23,.21226141,138
19,"Ready meals","Portions",0,.43367348,49
19,"Ready meals","Portions",1,.14231189,513
19,"Ready meals","Portions",2,.16902536,183
19,"Ready meals","Portions",3,.37109731,2551
19,"Ready meals","Potato Products",-4,.27202548,256
19,"Ready meals","Potato Products",-3,.0954986,7600
19,"Ready meals","Potato Products",-2,.19208151,7624
19,"Ready meals","Potato Products",-1,.17046025,23049
19,"Ready meals","Potato Products",0,.18262438,27068
19,"Ready meals","Potato Products",1,.18482709,24897
19,"Ready meals","Potato Products",2,.15045067,10287
19,"Ready meals","Potato Products",3,.16589571,21863
19,"Ready meals","Potato Products",4,.12012087,4000
19,"Ready meals","Potato Products",5,.23169156,814
19,"Ready meals","Potato Products",6,.19751015,1579
19,"Ready meals","Potato Products",7,.11270723,88
19,"Ready meals","Potato Products",9,.31490629,47
19,"Ready meals","Potato Products",10,.25703578,954
19,"Ready meals","Potato Products",12,.48685503,116
19,"Ready meals","Potato Products",16,.41126662,61
19,"Ready meals","Potato Skins",-2,.53265153,142
19,"Ready meals","Potato Skins",-1,.55691609,382
19,"Ready meals","Potato Skins",1,.34986209,376
19,"Ready meals","Potato Skins",2,.48534201,298
19,"Ready meals","Potato Skins",3,.42710638,549
19,"Ready meals","Potato Skins",5,.48092181,144
19,"Ready meals","Potato Skins",8,.38469538,74
19,"Ready meals","Potato Skins",9,.4392484,206
19,"Ready meals","Potato Wedges",2,.20498399,1127
19,"Ready meals","Processed Plty Escalopes",-3,.64278952,226
19,"Ready meals","Processed Plty Escalopes",-2,.33229921,68
19,"Ready meals","Processed Plty Escalopes",-1,.55275855,30
19,"Ready meals","Processed Plty Escalopes",1,.25762881,1251
19,"Ready meals","Processed Plty Escalopes",2,.35130254,142
19,"Ready meals","Processed Plty Escalopes",4,.14450878,2207
19,"Ready meals","Quiches/Flans",9,.53209317,30
19,"Ready meals","Quiches/Flans",11,.47325852,19
19,"Ready meals","Quiches/Flans",13,.30249585,18
19,"Ready meals","Ravioli",-1,.14802631,579
19,"Ready meals","Ravioli",0,.19345727,2504
19,"Ready meals","Ravioli",1,.2038216,16031
19,"Ready meals","Ravioli",2,.16768293,626
19,"Ready meals","Samosa",-2,.36211954,733
19,"Ready meals","Samosa",-1,.29169802,1492
19,"Ready meals","Samosa",0,.40172899,2164
19,"Ready meals","Samosa",1,.38927535,329
19,"Ready meals","Samosa",2,.2660287,1798
19,"Ready meals","Samosa",3,.18048985,93
19,"Ready meals","Samosa",9,.13416571,1
19,"Ready meals","Samosa",10,.33259423,62
19,"Ready meals","Samosa",14,.28392349,166
19,"Ready meals","Sausage Wraps",9,.43639613,1812
19,"Ready meals","Sausage Wraps",12,.39949964,209
19,"Ready meals","Sausage Wraps",13,.7036605,21
19,"Ready meals","Sausage Wraps",14,.34556129,196
19,"Ready meals","Sausage Wraps",15,.44382068,263
19,"Ready meals","Sausage Wraps",16,.41962909,2239
19,"Ready meals","Sausage Wraps",17,.34401158,2098
19,"Ready meals","Sausage Wraps",18,.41552269,851
19,"Ready meals","Sausage Wraps",19,.33449436,1850
19,"Ready meals","Sausage Wraps",20,.42050286,1475
19,"Ready meals","Sausage Wraps",22,.28975637,57
19,"Ready meals","Sausage Wraps",24,.25586297,52
19,"Ready meals","Sausages",-3,.51323382,4270
19,"Ready meals","Sausages",-2,.49327606,1917
19,"Ready meals","Sausages",-1,.45697737,1811
19,"Ready meals","Sausages",0,.49966126,2023
19,"Ready meals","Sausages",1,.66739433,776
19,"Ready meals","Sausages",2,.44973141,288
19,"Ready meals","Sausages",4,.31494052,92
19,"Ready meals","Sausages",6,.46576819,35
19,"Ready meals","Sausages",10,.81786182,43
19,"Ready meals","Scotch Eggs",10,.4110408,16
19,"Ready meals","Scotch Eggs",12,.19472906,87
19,"Ready meals","Shaped Pasta",-1,.35087719,108
19,"Ready meals","Shaped Pasta",0,.40756325,10449
19,"Ready meals","Shaped Pasta",1,.38745566,99
19,"Ready meals","Shaped Pasta",2,.27776284,135
19,"Ready meals","Snack Selection",-3,.29046382,963
19,"Ready meals","Snack Selection",-2,.40745919,1068
19,"Ready meals","Snack Selection",-1,.91218981,315
19,"Ready meals","Snack Selection",0,.38726226,938
19,"Ready meals","Snack Selection",1,.89680156,187
19,"Ready meals","Snack Selection",2,.32206658,195
19,"Ready meals","Snack Selection",3,.38511937,672
19,"Ready meals","Snack Selection",4,.3348576,334
19,"Ready meals","Snack Selection",8,.74226088,77
19,"Ready meals","Snack Selection",9,.50275839,614
19,"Ready meals","Snack Selection",10,.37633446,19
19,"Ready meals","Snack Selection",13,.25312342,51
19,"Ready meals","Snack Selection",14,.32444587,1025
19,"Ready meals","Snack Selection",15,1.1317804,45
19,"Ready meals","Snack Selection",16,.36221444,167
19,"Ready meals","Snack Selection",20,.54740137,64
19,"Ready meals","Snack Selection",24,.54143171,1345
