,date,region,value
588,2018-04-01,East Midlands,0.7810707456978967
589,2018-04-01,West Midlands,0.789549376797699
590,2018-04-01,East,0.7154340836012861
591,2018-04-01,London,0.6389563106796117
592,2018-04-01,South East,0.6829896907216495
593,2018-04-01,South West,0.7800572519083969
594,2018-04-01,Wales,0.8138832997987927
595,2018-04-01,Scotland,0.7848443843031123
596,2018-04-01,Northern Ireland,0.8252980819077242
597,2018-04-01,UK,0.7259756609315988
598,2018-05-01,North East,0.8052708638360175
599,2018-05-01,North West,0.7843601895734598
600,2018-05-01,Yorkshire and The Humber,0.796875
601,2018-05-01,East Midlands,0.785375118708452
602,2018-05-01,West Midlands,0.7940896091515729
603,2018-05-01,East,0.7222889155662265
604,2018-05-01,London,0.6328545780969479
605,2018-05-01,South East,0.6897944199706314
606,2018-05-01,South West,0.7827113840340104
607,2018-05-01,Wales,0.8169084542271136
608,2018-05-01,Scotland,0.7915543575920935
609,2018-05-01,Northern Ireland,0.8276573787409701
610,2018-05-01,UK,0.7291666666666666
611,2018-06-01,North East,0.8006789524733269
612,2018-06-01,North West,0.7819123881300047
613,2018-06-01,Yorkshire and The Humber,0.7940891472868217
614,2018-06-01,East Midlands,0.7839622641509434
615,2018-06-01,West Midlands,0.792515395547134
616,2018-06-01,East,0.7166600712307083
617,2018-06-01,London,0.6286307053941909
618,2018-06-01,South East,0.6810438564697354
619,2018-06-01,South West,0.7804992934526613
